date,open,high,low,close,volume,rsi,ema,MACD,MACD SIGNAL,sto_k,sto_d
2002-05-23,1.156429,1.242857,1.145714,1.196429,104790000.0,,1.196429,0.0,0.0,,
2002-05-24,1.214286,1.225,1.197143,1.21,11104800.0,,1.1969611960784312,-0.0010825868945867345,-0.0002165173789173469,,
2002-05-28,1.213571,1.232143,1.157143,1.157143,6609400.0,,1.1953996981930026,0.0022980824830969304,0.00028640259348550857,,
2002-05-29,1.164286,1.164286,1.085714,1.103571,6757800.0,,1.1917985727736693,0.009194115955833748,0.0020679452659551566,,
2002-05-30,1.107857,1.107857,1.071429,1.071429,10154200.0,,1.1870781973707805,0.017056249121586653,0.005065606037081456,,
2002-05-31,1.078571,1.078571,1.071429,1.076429,8464400.0,,1.1827390131601618,0.022622806455192768,0.00857704612070372,,
2002-06-03,1.08,1.149286,1.076429,1.128571,3151400.0,,1.1806147773499596,0.02256678377975363,0.011374993652513703,,
2002-06-04,1.135714,1.14,1.110714,1.117857,3105200.0,,1.1781536880421182,0.02312039810777433,0.013724074543565829,,
2002-06-05,1.110714,1.159286,1.107143,1.147143,1531600.0,,1.1769375826287019,0.02095445607864188,0.01517015085058104,,
2002-06-06,1.15,1.232143,1.148571,1.182143,2305800.0,,1.1771417166432627,0.016226672938112197,0.015381455268087272,,
2002-06-07,1.177857,1.177857,1.103571,1.118571,1369200.0,,1.1748448257945074,0.017408920643530834,0.015786948343175983,,
2002-06-10,1.135,1.175,1.134286,1.156429,484400.0,,1.174122636547664,0.015116779436738614,0.015652914561888512,,
2002-06-11,1.156429,1.188571,1.128571,1.153571,1003800.0,,1.1733166900163832,0.013376659922166523,0.015197663633944116,,
2002-06-12,1.153571,1.182143,1.089286,1.092857,1799000.0,,1.1701614080549565,0.016704159904513904,0.015498962888058075,,
2002-06-13,1.104286,1.122143,1.08,1.082857,2567600.0,37.473267580050354,1.1667377057782915,0.01991853556128742,0.016382877422703945,,
2002-06-14,1.082143,1.085714,0.98,0.986429,4783800.0,27.66847622685529,1.159666776139927,0.02990219129737759,0.019086740197638674,7.386740042387107,
2002-06-17,1.013571,1.059286,0.917857,0.922143,4855200.0,23.292874314318013,1.1503521182520868,0.04251160600460069,0.02377171335903108,3.6747459425921867,
2002-06-18,0.938571,0.939286,0.842143,0.910714,10808000.0,22.60833613555485,1.1409545449872993,0.0528180294247369,0.02958097657217225,7.16525910772101,6.0755816975667685
2002-06-19,0.911429,0.996429,0.892857,0.951429,5482400.0,30.449909029437563,1.133522170674072,0.05704302749550205,0.03507338675683821,15.656028335778439,8.832011128697212
2002-06-20,0.971429,1.04,0.95,0.957143,6111000.0,31.498912551570953,1.1266053404515595,0.05924733051395892,0.03990817550826235,25.030512820512822,15.950600088004089
2002-06-21,0.982143,0.989286,0.947857,0.979286,2346400.0,35.555369659978126,1.1208281114142433,0.05853277213224928,0.043633094833059737,30.891367521367517,23.859302892552922
2002-06-24,0.979286,1.014286,0.957143,0.978571,2567600.0,35.482303632575835,1.1152494011627045,0.05736292984307778,0.046379061835063344,33.21119658119658,29.71102564102564
2002-06-25,0.988571,1.007143,0.947143,0.964286,3941000.0,33.97988457850556,1.1093292677837752,0.05693222229636974,0.04848969392732463,33.821709401709406,32.6414245014245
2002-06-26,0.963571,0.996429,0.921429,0.988571,2924600.0,38.72965021323411,1.1045936494393134,0.05400870815240921,0.049593496772341546,36.18940080641317,34.40743559643972
2002-06-27,1.009286,1.018571,0.942857,0.943571,3817800.0,33.86740446278708,1.098279035735811,0.05469246535412198,0.050613290488697636,34.28829927290179,34.766469827008116
2002-06-28,0.960714,1.013571,0.960714,0.999286,9234400.0,43.35019307018494,1.094396955903034,0.05016039518048809,0.05052271142705573,38.96904022384642,36.48224676772046
2002-07-01,1.0,1.046429,0.992857,1.027857,4585000.0,47.507000276536,1.091787545867621,0.04375883142415993,0.049169935426476574,43.08697978947951,38.781439762075905
2002-07-02,1.053571,1.195,1.039286,1.172857,9020200.0,62.53285767078031,1.0949667401473222,0.026677733536162984,0.044671495048413855,64.5691196124178,48.87504654191457
2002-07-03,1.178571,1.214286,1.117857,1.214286,4957400.0,65.56570275389389,1.0996459268082117,0.009686209737462592,0.03767443798622361,82.78213934523383,63.479412915710384
2002-07-05,1.214286,1.299286,1.213571,1.276429,2003400.0,69.54762904620856,1.1065785963451447,-0.008693898193000038,0.02840077075037888,96.24156204743632,81.19760700169599
2002-07-08,1.252143,1.252143,1.167857,1.175714,1953000.0,57.86804383468573,1.109289788645335,-0.014960946877060843,0.019728427224890936,89.32288875326394,89.44886338197803
2002-07-09,1.175,1.196429,1.114286,1.160714,2935800.0,56.35021617659258,1.1113064243847337,-0.01850395143719874,0.012081951492473,77.95788609187248,87.84077896419092
2002-07-10,1.161429,1.178571,1.132143,1.163571,1554000.0,56.58379805891314,1.1133560155853324,-0.02129684730127046,0.005406191733724308,67.65219955046577,78.31099146520073
2002-07-11,1.154286,1.278571,1.132857,1.269286,2529800.0,64.21465515352345,1.1194709169349273,-0.031675419875101474,-0.0020101305880408484,74.01615123192444,73.20874562475423
2002-07-12,1.278571,1.28,1.207143,1.207857,2837800.0,57.85169643965534,1.1229370378394399,-0.03454548761955478,-0.008517201994343635,77.31558058560073,72.99464378933031
2002-07-15,1.242857,1.248571,1.076429,1.142857,4239200.0,51.98215922702516,1.1237182128261287,-0.031215250238490366,-0.013056811643172982,75.48825790356317,75.60666324036278
2002-07-16,1.152857,1.157143,1.104286,1.126429,1941800.0,50.585251573614734,1.1238245182054964,-0.02693986482325772,-0.015833422279189928,62.88587128640376,71.89656992518921
2002-07-17,1.145,1.163571,1.075714,1.089286,1261400.0,47.478628831014774,1.1224700665111633,-0.020320222519890185,-0.016730782327329982,51.31218965133931,63.22877294710208
2002-07-18,1.117143,1.166429,1.110714,1.149286,2899400.0,52.54825300114981,1.1235216717460197,-0.019688648378848317,-0.01732235553763365,50.343947039240696,54.84733599232792
2002-07-19,1.152857,1.160714,1.122143,1.16,1792000.0,53.41300090959039,1.1249521944226464,-0.01982413133525318,-0.01782271069715756,50.44131245190528,50.69914971416176
2002-07-22,1.135714,1.179286,1.115,1.170714,1993600.0,54.309698537655144,1.126746775033523,-0.020559040986735555,-0.01836997675507316,53.59697765109518,51.46074571408039
2002-07-23,1.176429,1.213571,1.130714,1.146429,1577800.0,51.8725069443909,1.1275186269929927,-0.018963268879073736,-0.018488635179873276,45.574762421659784,49.871017508220085
2002-07-24,1.146429,1.159286,1.074286,1.114286,3355800.0,48.75394060437559,1.126999700444248,-0.01493280048840906,-0.017777468241580434,33.31888005485451,44.16354004253649
2002-07-25,1.125,1.127857,1.035,1.036429,4755800.0,42.14463298085542,1.1234479082699638,-0.005394036928903612,-0.01530078197904507,16.66355823381841,31.85240023677757
2002-07-26,1.05,1.058571,0.85,0.871429,7046200.0,32.18627171008313,1.1135648138280045,0.015303216992975655,-0.009179982184640926,7.781510485331111,19.25464959133468
2002-07-29,0.896429,0.924286,0.85,0.876429,3260600.0,32.705188740860905,1.1042653701484748,0.03094575819110923,-0.0011548341094908942,3.9043442493276594,9.449804322825727
2002-07-30,0.893571,0.942857,0.893571,0.914286,3777200.0,36.65737354309932,1.0968151987701034,0.03982872057493325,0.007041876827393935,8.693333333333342,6.793062689330704
2002-07-31,0.928571,0.96,0.905714,0.953571,3333400.0,40.558674004620094,1.0911977792104917,0.04320057178077907,0.014273615818070965,15.060930232558144,9.219535938406382
2002-08-01,0.95,0.96,0.877857,0.891429,4529000.0,36.707354327975985,1.0833637094375312,0.05030721791891146,0.021480336238239067,16.476965188173516,13.410409584688333
2002-08-02,0.886429,0.887857,0.706429,0.777857,6655600.0,30.927225570010307,1.0713830541654712,0.06436167608503907,0.030056604207599067,16.18836039240954,15.908751937713731
2002-08-05,0.778571,0.812857,0.760714,0.775,3808000.0,30.795854319064063,1.059760189296237,0.07486744614585084,0.039018772595249426,12.666622404495577,15.110649328359543
2002-08-06,0.795714,0.803571,0.742857,0.760714,3217200.0,30.1071789876204,1.0480328877552079,0.0833848962374173,0.047891997323683,12.769861958452147,13.874948251785753
2002-08-07,0.760714,0.793571,0.742857,0.793571,2758000.0,33.77530448486651,1.0380539901961803,0.08648678566827517,0.055610954992601436,13.802708774531274,13.079731045826334
2002-08-08,0.796429,0.803571,0.750714,0.796429,2283400.0,34.09928637403195,1.0285785003845653,0.08770344792130313,0.062029453578341776,15.211190028302406,13.927920253761942
2002-08-09,0.798571,0.821429,0.778571,0.787143,1500800.0,33.52540005651484,1.0191104415459549,0.08839796737400252,0.06730315633747393,16.948310335172412,15.320736379335363
2002-08-12,0.802857,0.807143,0.753571,0.757143,2130800.0,31.67093471916988,1.0088372085441526,0.09032788469592934,0.071908102009165,14.953550332667595,15.704350232047469
2002-08-13,0.767857,0.805,0.754286,0.772857,1677200.0,33.73848596955635,0.9995830827188917,0.08955701211685851,0.07543788403070371,14.292246591621344,15.398035753153783
2002-08-14,0.775714,0.833571,0.771429,0.833571,4047400.0,41.14813768782706,0.9930728049652098,0.08308917733705257,0.07696814269197348,21.022199134875155,16.75599868638803
2002-08-15,0.837143,0.910714,0.832857,0.882857,3263400.0,46.38907703685602,0.9887506165352016,0.07314325348008721,0.07620316484959623,40.48175860840256,25.265401444966347
2002-08-16,0.892857,0.924286,0.857143,0.912857,1828400.0,49.34603232647303,0.9857743962789192,0.06212415925049797,0.07338736372977658,62.363680374906515,41.28921270606141
2002-08-19,0.925,0.984286,0.917857,0.982143,2074800.0,55.45662718803949,0.9856319885817066,0.047255909819902464,0.06816107294780176,83.40481997974241,62.083419654350486
2002-08-20,0.985,0.993571,0.921429,0.946429,2539600.0,51.97605216400618,0.9840946164804633,0.0379174476184968,0.06211234788194077,88.07314731961094,77.94721589141994
2002-08-21,0.952857,0.971429,0.918571,0.968571,2779000.0,53.90753356426637,0.9834858472067196,0.028402567573309945,0.05537039182021461,91.36819512129864,87.61538747355065
2002-08-22,0.973571,0.999286,0.929286,0.983571,2963800.0,55.221432508602696,0.9834891865319464,0.019427632294906627,0.04818183991515301,89.5824811289069,89.6746078566055
2002-08-23,0.993571,0.996429,0.967857,0.993571,2406600.0,56.11947574737036,0.9838845517659878,0.011376869529263978,0.040820845837975205,94.31213908399604,91.7542717780672
2002-08-26,0.996429,0.996429,0.937857,0.967857,2644600.0,53.16676045550954,0.9832560203241844,0.006990900188327265,0.03405485670804562,93.12883228236014,92.34115083175436
2002-08-27,0.967857,0.967857,0.857857,0.873571,4984000.0,44.020820316720354,0.9789546469781379,0.010996321357811811,0.029443149637998857,78.31333837499793,88.58476991378468
2002-08-28,0.861429,0.89,0.825,0.864286,2275000.0,43.23211633803465,0.9744578372927207,0.014749841403900121,0.02650448799117911,60.742333819032694,77.39483482546358
2002-08-29,0.832857,0.922143,0.824286,0.903571,2395400.0,47.516681212625954,0.9716779613204571,0.014388697948226947,0.02408132998258868,51.843249893621284,63.6329740292173
2002-08-30,0.914286,0.962857,0.894286,0.936429,2121000.0,50.85755328351086,0.9702956491118118,0.011320626033403558,0.02152918919275166,60.14957168313879,57.57838513193092
2002-09-03,0.936429,0.963571,0.913571,0.925,1593200.0,49.67311684859161,0.9685193491466427,0.009699571102605664,0.019163265574722463,67.59612969685055,59.862983757870204
2002-09-04,0.925714,0.945714,0.907857,0.928571,373800.0,50.064437298890184,0.9669527472193234,0.008034111300953661,0.016937434719968704,67.11116116478233,64.9522875149239
2002-09-05,0.917857,0.935714,0.910714,0.917857,285600.0,48.83747232952468,0.9650274237989578,0.007492385116742439,0.015048424799323452,60.15284823961229,64.95337970041506
2002-09-06,0.927857,0.935714,0.910714,0.914286,763000.0,48.41160415185593,0.9630375640421359,0.007267438560830564,0.013492227551624875,54.82971428571431,60.697907896702965
2002-09-09,0.919286,0.925,0.892857,0.901429,1419600.0,46.828298132504294,0.9606215419228366,0.008034008198667952,0.012400583681033491,49.65980952380955,54.880790683045376
2002-09-10,0.900714,0.95,0.889286,0.945,4746000.0,52.498112301961186,0.9600089324356665,0.005067292009524382,0.01093392534673167,54.82990476190477,53.1064761904762
2002-09-11,0.938571,0.976429,0.938571,0.961429,1629600.0,54.46957364834442,0.9600646213597581,0.001374619302822011,0.009022064137949738,63.809523809523796,56.09974603174603
2002-09-12,0.962857,0.967143,0.914286,0.925,1943200.0,49.558089393790496,0.9586895381691793,0.001371851577595562,0.007492021625878903,68.61762222714613,62.41901693285823
2002-09-13,0.921429,0.927143,0.864286,0.878571,2485000.0,44.10018465199079,0.9555476347115645,0.005057787387431234,0.00700517477818937,56.136088903937285,62.85441164686907
2002-09-16,0.892143,0.892143,0.852857,0.857143,3512600.0,41.81150909784685,0.951688629428758,0.009597346356534198,0.007523609093858337,37.212322699022934,53.98867794336878
2002-09-17,0.863571,0.864286,0.825,0.83,2863000.0,39.04715239156121,0.9469165263139048,0.015209862969289722,0.009060859868944613,18.962211927734568,37.43687451023158
2002-09-18,0.836429,0.841429,0.785,0.787857,1521800.0,35.16025931288077,0.9406788978310066,0.022795636805844066,0.011807815256324504,8.948088842213993,21.707541156323824
2002-09-19,0.785,0.785714,0.717857,0.724286,4978400.0,30.266004297695346,0.9321929018376337,0.033550318452080785,0.01615631589547576,2.5781615554749258,10.162820775141153
2002-09-20,0.753571,0.767857,0.7,0.707857,3484600.0,29.13719885964622,0.9233954154910599,0.04290458676805453,0.021505970069991515,2.2737095388014708,4.599986645496787
2002-09-23,0.714286,0.732143,0.705714,0.711429,4839800.0,29.750665879000138,0.9150830070404301,0.04945954243705897,0.027096684543405004,3.154394941628935,2.668755345301768
2002-09-24,0.711429,0.725,0.689286,0.717857,3747800.0,30.909812507741478,0.9073486538231583,0.05351877502745217,0.03238110264021444,5.6423104268700905,3.690138302433489
2002-09-25,0.724286,0.75,0.707857,0.732143,1457400.0,33.53469942674522,0.900477843869309,0.05494956095978343,0.03689479430412824,9.66997535448956,6.155560240996185
2002-09-26,0.748571,0.782857,0.728571,0.782857,4162200.0,41.96403496343079,0.895865261756787,0.0513987800126382,0.03979559144583023,19.154103240081316,11.488796340480313
2002-09-27,0.776429,0.784286,0.712143,0.72,5105800.0,35.88874385368993,0.8889685848251483,0.053045321663591105,0.04244553748938241,19.40287591896721,16.075651504512688
2002-09-30,0.707143,0.721429,0.689286,0.692857,4837000.0,33.62493288694657,0.8812779344398484,0.05589609564466713,0.04513564912043935,14.842314340473797,17.799764499840766
2002-10-01,0.709286,0.71,0.660714,0.678571,3850000.0,32.464221159511425,0.8733286428931877,0.05863223941166784,0.04783496717868505,5.92249828936716,13.38922951626938
2002-10-02,0.688571,0.688571,0.560714,0.578571,9314200.0,25.7608021581498,0.8617695196424745,0.0680849761019201,0.05188496896333207,3.981443980056188,8.24875220329904
2002-10-03,0.569286,0.57,0.489286,0.517857,9765000.0,22.696548421731435,0.8482827541662991,0.07955835127403321,0.0574196454254723,5.930931810534439,5.278291359985919
2002-10-04,0.517857,0.531429,0.447143,0.468571,8433600.0,20.558684431518927,0.8333920971401697,0.09157246172199607,0.06425020868477706,5.700730643433142,5.204368811341247
2002-10-07,0.45,0.458571,0.382143,0.412143,15724800.0,18.419475147633634,0.8168725247033003,0.10444304441801266,0.07228877583142418,6.253606670016635,5.9617563746613955
2002-10-08,0.410714,0.427857,0.390714,0.405,4531800.0,18.161849730341004,0.8007206609894454,0.1139064121209542,0.08061230308933018,5.777470909001891,5.910602740817214
2002-10-09,0.41,0.410714,0.347143,0.372857,5982200.0,17.00898016739839,0.7839416938918201,0.12258676673584057,0.08900719581863227,6.02595027683844,6.019009285285645
2002-10-10,0.377857,0.525,0.346429,0.506429,13577200.0,35.36905033574568,0.7730588431509644,0.11733529793854824,0.09467281624261548,16.029194569004417,9.27753858494824
2002-10-11,0.508571,0.528571,0.446429,0.470714,13281800.0,33.2508552112446,0.7612021826352403,0.11473280474478875,0.09868481394305013,23.60291141625446,15.219352087365763
2002-10-14,0.464286,0.535,0.463571,0.534286,5272400.0,40.12456440590905,0.7523035088064074,0.10631504734517894,0.1002108606234759,35.943394000019794,25.191833328426213
2002-10-15,0.542857,0.585714,0.542143,0.55,4125800.0,41.722115599011666,0.7443700378728229,0.09725483231875898,0.09961965496253253,39.26038257543749,32.9355626639039
2002-10-16,0.529286,0.532857,0.442857,0.459286,5800200.0,35.78612710943503,0.7331902716817318,0.0962845005194981,0.09895262407392565,38.39038772932715,37.864721434928136
2002-10-17,0.472143,0.585714,0.471429,0.55,7481600.0,44.317691001096925,0.7260063394589188,0.08719056534321701,0.09660021232778393,42.18434325910058,39.94503785462173
2002-10-18,0.585714,0.735714,0.585714,0.682857,24904600.0,53.96456933650238,0.7243142084997456,0.06847378347754696,0.09097492655773654,55.49416118868302,45.356297392370244
2002-10-21,0.638571,0.664286,0.608571,0.636429,9686600.0,50.661427620754246,0.7208677297350498,0.056732968244015636,0.08412653489499236,71.73439322176127,56.47096588984828
2002-10-22,0.635714,0.643571,0.617857,0.625,4263000.0,49.8524840370625,0.7171082109219106,0.04779950937735711,0.07686112979146532,77.4924113010605,68.24032190383492
2002-10-23,0.625,0.625,0.585714,0.589286,3539200.0,47.310275166828944,0.7120955751994827,0.043104616996045064,0.07010982723238128,69.48020088110253,72.90233513464142
2002-10-24,0.606429,0.606429,0.553571,0.579286,2431800.0,46.5938038919168,0.706887356564209,0.039732782600475414,0.06403441830600011,64.58721330987152,70.51994183067818
2002-10-25,0.58,0.685,0.567857,0.642857,6447000.0,51.61071326880365,0.704376362189142,0.0315670458791546,0.05754094382063101,66.11625587080589,66.7278900205933
2002-10-28,0.664286,0.707143,0.65,0.685714,5647600.0,54.70021310350797,0.7036445048483914,0.02139085846639155,0.050310926749783116,74.37310282526512,68.35885733531416
2002-10-29,0.675,0.678571,0.632857,0.657143,2004800.0,52.302750500980736,0.7018209164229643,0.015453459684695137,0.04333943333676552,81.03976949193179,73.84304272933424
2002-10-30,0.663571,0.665714,0.635714,0.641429,1423800.0,50.979314912585245,0.6994526059750049,0.011879082181261325,0.037047363105664685,78.25921093382931,77.89069441700873
2002-10-31,0.636429,0.642857,0.623571,0.640714,1659000.0,50.91618457533405,0.6971491312308871,0.009000306847445572,0.03143795185402086,71.7275509505509,77.008843792104
2002-11-01,0.628571,0.642857,0.607143,0.638571,2126600.0,50.713477773706586,0.6948519496139896,0.00681324005488404,0.026513009494193496,67.39842312118202,72.4617283351874
2002-11-04,0.642857,0.702857,0.639286,0.671429,3589600.0,53.753619661799014,0.6939334025703037,0.0024009314276076665,0.02169059388087633,70.81305893319949,69.9796776683108
2002-11-05,0.672143,0.676429,0.650714,0.651429,1045800.0,51.664647265340726,0.6922665632538212,0.0005120750224469894,0.017454890109190463,70.99550306611263,69.73566170683137
2002-11-06,0.664286,0.664286,0.612857,0.629286,7032200.0,49.37673934229135,0.6897967372438675,0.0007927593201422223,0.014122463951380814,62.57543095724509,68.12799765218573
2002-11-07,0.632143,0.637857,0.592857,0.592857,2585800.0,45.78454787785337,0.6859951789205786,0.003909651469958808,0.012079901455096414,45.086255132570976,59.55239638530955
2002-11-08,0.605,0.612857,0.553571,0.610714,4922400.0,47.78966382518173,0.683042975825654,0.004882616527849715,0.010640444469647075,34.7865767029759,47.482754264263974
2002-11-11,0.607143,0.607143,0.585714,0.600714,371000.0,46.74699523031188,0.6798143885383734,0.0063869895330024296,0.009789753482318145,31.16279877408205,37.011876869876296
2002-11-12,0.6,0.614286,0.572143,0.577857,2191000.0,44.364397015249956,0.6758160595760843,0.009316193573700504,0.00969504150059462,27.90699693520516,31.285457470754356
2002-11-13,0.579286,0.642857,0.555714,0.641429,3231200.0,51.73290564428385,0.6744675474358457,0.0064337159010428024,0.009042776380684257,34.57379383394541,31.2145298477442
2002-11-14,0.642857,0.645,0.618571,0.618571,931000.0,49.20924731648179,0.6722755259677733,0.005925475947809122,0.008419316294109231,38.44971739640037,33.643502721850304
2002-11-15,0.642143,0.653571,0.589286,0.65,2045400.0,52.630899351588184,0.6714019759298214,0.0029525987656709995,0.007325972788421586,54.70951213009952,42.577674453481755
2002-11-18,0.648571,0.780714,0.625,0.778571,10061800.0,63.47201641924684,0.675604682756103,-0.009666602431339433,0.0039274577444693825,68.65847675738762,53.939235427962494
2002-11-19,0.72,0.720714,0.623571,0.664286,28194600.0,52.06535344156083,0.675160812844099,-0.010326528127785561,0.0010766605700183937,70.79747618044689,64.72182168931134
2002-11-20,0.674286,0.727857,0.660714,0.717143,10085600.0,56.00350441227821,0.6768071731247226,-0.014942395518131701,-0.0021271506476116257,73.27058284869003,70.90884526217484
2002-11-21,0.728571,0.785714,0.717857,0.785714,10516800.0,60.5334655883574,0.6810780290806159,-0.023858583410646506,-0.006473437200218602,73.58506902406559,72.55104268440083
2002-11-22,0.757143,0.8,0.752143,0.786429,4492600.0,60.57904343419172,0.6852094397049054,-0.03062934505394832,-0.011304618770964546,88.83524067045069,78.56363084773542
2002-11-25,0.792857,0.796429,0.753571,0.792857,4771200.0,61.014934115880905,0.6894309126576543,-0.036097795400649835,-0.016263254096901603,97.1981111530434,86.53947361585323
2002-11-26,0.771429,0.785714,0.748571,0.749286,1771000.0,56.45790767405939,0.6917781709848051,-0.036495073644924214,-0.020309618006506127,90.33825834892265,92.12387005747223
2002-11-27,0.761429,0.765714,0.743571,0.751429,1069600.0,56.62948083388342,0.6941174191814795,-0.0365613848204106,-0.023559971369287024,85.60396706556452,91.04677885584351
2002-11-29,0.75,0.795,0.742857,0.775,932400.0,58.56351219724385,0.6972892850959314,-0.03807699175481849,-0.02646337544639332,83.15886623070726,86.36703054839813
2002-12-02,0.742857,0.796429,0.724286,0.761429,2009000.0,56.987826788704496,0.6998045680333459,-0.03774792035864438,-0.028720284428843536,84.75562577528795,84.50615302385323
2002-12-03,0.75,0.789286,0.739286,0.770714,1164800.0,57.82393633846632,0.7025853300712539,-0.03780060891880843,-0.030536349326836517,87.32946901036762,85.08132033878759
2002-12-04,0.742857,0.75,0.696429,0.71,2468200.0,50.8616220266701,0.7028761014410086,-0.032567830908466155,-0.030942645643162448,76.50346362300877,82.8628528028881
2002-12-05,0.858571,0.864286,0.77,0.785714,12632200.0,57.70142697327334,0.7061246464825377,-0.03413679593274532,-0.031581475701079026,72.24267809467004,78.69187024268213
2002-12-06,0.785,0.797857,0.737857,0.782143,3883600.0,57.29634014211772,0.7091057583851833,-0.0346921526220495,-0.03220361108527312,64.86395138257195,71.20336436675024
2002-12-09,0.795714,0.8,0.763571,0.799286,4068400.0,58.791973178110084,0.7126422384485095,-0.03609944173621049,-0.0329827772154606,70.10029641239264,69.06897529654486
2002-12-10,0.8,0.872857,0.799286,0.871429,3236800.0,64.43682487943741,0.7188691702740582,-0.042545626179086304,-0.03489534700818574,79.39979824698992,71.45468201398482
2002-12-11,0.854286,0.928571,0.840714,0.897143,4895800.0,66.21336796295827,0.7258603008515461,-0.049162464404369666,-0.03774877048742253,86.26190551210338,78.5873333904953
2002-12-12,0.905714,0.914286,0.885714,0.900714,2534000.0,66.46391683264223,0.7327173086612894,-0.054071207009314115,-0.041013257791800845,91.26287366631051,85.64152580846792
2002-12-13,0.9,0.914286,0.860714,0.892857,1395800.0,65.31623819938098,0.7389972965569251,-0.056674122645560376,-0.04414543076255275,86.35906758219824,87.96128225353736
2002-12-16,0.898571,0.927857,0.867857,0.913571,2098600.0,66.93717550931373,0.7458433241429281,-0.059719983925860975,-0.0472603413952144,88.71796859967891,88.77996994939588
2002-12-17,0.914286,0.927143,0.892857,0.906429,1680000.0,65.79541191469743,0.7521408016275192,-0.06085604066768213,-0.04997948124970795,89.53858701426999,88.20520773204903
2002-12-18,0.896429,0.898571,0.763571,0.785,13378400.0,50.13681606301079,0.7534293976421262,-0.051365953605944314,-0.05025677572095523,74.05137085634367,84.10264215676419
2002-12-19,0.770714,0.799286,0.758571,0.771429,3781400.0,48.74069512940816,0.7541352644012586,-0.042262746322748734,-0.04865796984131393,53.64116216223979,72.41037334428448
2002-12-20,0.764286,0.771429,0.728571,0.764286,4384800.0,47.983321673092185,0.7545333324639543,-0.03407916515987186,-0.04574220890502552,33.23080987786213,53.64111429881518
2002-12-23,0.739286,0.760714,0.727857,0.732143,3311000.0,44.623095594545006,0.7536552802104659,-0.024715046982006883,-0.04153677652042179,25.641058777242673,37.50434360578152
2002-12-24,0.728571,0.732143,0.699286,0.707143,4895800.0,42.150682237364315,0.7518312692218202,-0.015102532204682495,-0.03624992765727394,16.01403479360614,24.961967816236967
2002-12-26,0.702143,0.714286,0.684286,0.696429,2122400.0,41.09969769039019,0.7496586312131214,-0.006544572966554418,-0.030308856719130035,7.927374002465258,16.52748919110468
2002-12-27,0.692857,0.708571,0.685714,0.690714,4592000.0,40.51932996460518,0.7473470770479009,0.0006908603164981209,-0.024108913312004404,3.6763085394893498,9.20590577852024
2002-12-30,0.703571,0.714286,0.685714,0.713571,5198200.0,43.929579185590676,0.7460225250068068,0.004528423597334297,-0.018381445930136665,6.530077573326246,6.044586705093608
2002-12-31,0.712857,0.8,0.692857,0.786429,11369400.0,53.15020967522542,0.7476070926535987,0.0016714213404699363,-0.014370872476015347,18.810815236301877,9.672400449705815
2003-01-02,0.846429,0.9,0.810714,0.817857,8397200.0,56.475181389603044,0.7503619909809086,-0.0030930952008394463,-0.012115317020980168,36.21324106675021,20.518044625459435
2003-01-03,0.85,0.85,0.771429,0.772857,3248000.0,50.904400427543365,0.7512441481973436,-0.003200985993023986,-0.010332450815388933,44.33840028162465,33.1208188615589
2003-01-06,0.785714,0.8,0.762143,0.792857,3003000.0,53.11784270651024,0.7528760247386244,-0.004844478938547114,-0.00923485644002057,45.25894571466498,41.9368623543466
2003-01-07,0.771429,0.795714,0.771429,0.783571,1937600.0,51.946813010751214,0.7540797492586784,-0.0053361445917228245,-0.00845511407036102,40.606763267069944,43.401369754453185
2003-01-08,0.771429,0.857143,0.762143,0.815,5356400.0,55.52093747313792,0.7564687786995146,-0.00816769865513145,-0.008397630987315106,48.684246569071824,44.849985183602236
