date,open,high,low,close,volume
2020-04-07 07:00:00,102.593517981,103.327315442,102.041011657,102.041011657,3489
2020-04-07 08:00:00,101.264049639,102.809340763,101.264049639,102.593517981,13007
2020-04-07 09:00:00,101.989214189,102.98199899,101.868353431,102.774809118,32063
2020-04-07 10:00:00,102.584885069,103.223720506,101.971948367,103.025163546,926244
2020-04-07 11:00:00,102.965596458,103.189188861,100.150404081,100.841036985,1066034
2020-04-07 12:00:00,100.763427113,102.12734077,100.582049646,101.790743558,526218
2020-04-07 13:00:00,101.92878381,102.731644562,101.911517987,102.429492666,445668
2020-04-07 14:00:00,102.459707855,102.628049626,101.350378752,101.626631914,424199
2020-04-07 15:00:00,101.60073318,101.721593939,99.7791888944,99.9950116771,479035
2020-04-07 16:00:00,100.038176234,101.33311293,99.1662521916,99.1835180142,1077546
2020-04-07 17:00:00,99.2266825707,99.9691129432,98.8467481441,98.8467481441,286034
2020-04-07 18:00:00,99.2266825707,99.2266825707,99.2266825707,99.2266825707,9624
2020-04-07 19:00:00,98.5015180209,98.8468344732,98.5015180209,98.8036699167,935
2020-04-07 20:00:00,98.587847134,99.710125604,98.587847134,99.710125604,1365
2020-04-08 07:00:00,99.9259483867,99.9259483867,99.9259483867,99.9259483867,523
2020-04-08 08:00:00,99.7187585153,100.400758509,99.6928597814,100.400758509,3750
2020-04-08 09:00:00,100.141771169,100.202201549,100.0122775,100.167669903,6930
2020-04-08 10:00:00,100.746074961,101.289948373,99.4738428215,99.7705559831,462954
2020-04-08 11:00:00,99.7532901605,100.953264832,99.3425362405,100.884201542,817827
2020-04-08 12:00:00,100.849669897,101.428074954,100.11155598,101.108657236,583334
2020-04-08 13:00:00,101.082758502,102.006480012,100.810821796,101.475555966,393639
2020-04-08 14:00:00,101.497138245,101.885619254,100.9777823,101.164771159,271476
2020-04-08 15:00:00,101.169087615,102.688480005,101.048226857,102.671214183,567978
2020-04-08 16:00:00,102.679847094,103.560404047,102.084176214,102.92156861,1269966
2020-04-08 17:00:00,102.98199899,102.98199899,101.920150899,102.731644562,507299
2020-04-08 18:00:00,102.558986336,102.558986336,102.558986336,102.558986336,104
2020-04-08 19:00:00,102.78344203,102.78344203,102.78344203,102.78344203,428
2020-04-08 20:00:00,102.904302788,102.999264812,102.904302788,102.999264812,1743
2020-04-09 06:00:00,102.98199899,102.98199899,102.98199899,102.98199899,453
2020-04-09 07:00:00,102.25683444,102.25683444,102.25683444,102.25683444,209
2020-04-09 08:00:00,102.386328109,103.120125571,102.299998996,102.299998996,1913
2020-04-09 09:00:00,102.317264819,103.594935692,102.299998996,103.594935692,11000
2020-04-09 10:00:00,103.163290127,105.580505293,103.163290127,105.296309853,706385
2020-04-09 11:00:00,105.321517954,105.364682511,103.9057205,104.268302774,664038
2020-04-09 12:00:00,104.268302774,104.96756859,103.739277969,104.829442009,453558
2020-04-09 13:00:00,104.846707832,105.69273314,104.674049606,105.442378712,572878
2020-04-09 14:00:00,105.459644535,106.115745794,105.114328083,105.572476686,755665
2020-04-09 15:00:00,105.550290104,105.865391366,103.897087588,104.225138218,702503
2020-04-09 16:00:00,104.276935686,105.666834406,104.017948347,104.8985053,1245687
2020-04-09 17:00:00,104.475492646,105.589138205,104.475492646,104.674049606,108903
2020-04-09 18:00:00,105.114328083,105.114328083,104.898591629,104.898591629,1516
2020-04-09 20:00:00,105.321517954,105.321517954,104.984834413,104.984834413,366
2020-04-13 08:00:00,104.035214169,105.105695171,103.983416701,104.242404041,4936
2020-04-13 09:00:00,104.04384708,105.235188841,104.04384708,104.095644548,3754
2020-04-13 10:00:00,104.046264296,105.148859728,102.481290134,102.558986336,752922
2020-04-13 11:00:00,102.610783803,103.016098989,101.902885076,102.282733174,665849
2020-04-13 12:00:00,102.248201528,103.594935692,102.12734077,103.215087595,662302
2020-04-13 13:00:00,103.236669873,103.983416701,103.068414432,103.137391393,453672
2020-04-13 14:00:00,103.076961014,103.698530628,102.740277473,103.538821769,380208
2020-04-13 15:00:00,103.543138225,103.724429362,102.805024308,103.465442023,459572
2020-04-13 16:00:00,103.482707845,104.958935679,102.904302788,104.622252138,1440793
2020-04-13 17:00:00,104.803543276,105.105695171,104.587720493,105.036631881,189856
2020-04-13 18:00:00,104.587720493,105.053897703,104.587720493,105.053897703,2252
2020-04-13 19:00:00,104.846707832,104.846707832,104.846707832,104.846707832,104
2020-04-13 20:00:00,104.889872389,105.29561922,104.889872389,105.29561922,374
2020-04-14 05:00:00,105.321517954,106.098479972,105.321517954,106.055315415,1987
2020-04-14 07:00:00,105.666834406,105.666834406,105.666834406,105.666834406,418
2020-04-14 08:00:00,104.889872389,105.925821746,104.889872389,105.252454664,2171
2020-04-14 09:00:00,105.753336178,106.564657182,105.753163519,106.564657182,3097
2020-04-14 10:00:00,106.357467311,107.643771096,106.21934073,107.522910337,745995
2020-04-14 11:00:00,107.548809071,108.06678375,106.676885029,106.793429332,802882
2020-04-14 12:00:00,106.771847054,106.918606546,105.856758455,106.193441996,546632
2020-04-14 13:00:00,106.21934073,106.909973635,106.21934073,106.504226803,518103
2020-04-14 14:00:00,106.504226803,106.979036925,105.960353391,106.918606546,495082
2020-04-14 15:00:00,106.901340723,107.269189074,106.676971358,107.108530595,385552
2020-04-14 16:00:00,107.082631861,107.21212553,106.633720473,106.901340723,849313
2020-04-14 17:00:00,106.970404014,107.186226796,106.702783763,107.186226796,385703
2020-04-14 18:00:00,107.393416668,107.479745781,107.108530595,107.479745781,1656
2020-04-14 19:00:00,107.108530595,107.108530595,107.108530595,107.108530595,209
2020-04-14 20:00:00,107.048100216,107.048100216,106.74594832,106.875441989,745
2020-04-15 08:00:00,105.744530608,106.02078377,104.717214162,105.192024284,8865
2020-04-15 09:00:00,105.753163519,105.753163519,104.458226823,104.458226823,5856
2020-04-15 10:00:00,104.112910371,104.242404041,102.481290134,103.120125571,728757
2020-04-15 11:00:00,103.117967343,103.120125571,101.523036979,101.963315455,825581
2020-04-15 12:00:00,101.963315455,101.994307607,100.927366098,101.219590146,722685
2020-04-15 13:00:00,101.220885083,101.954682544,100.797872429,101.721593939,587246
2020-04-15 14:00:00,101.704328116,102.619416715,101.66116356,102.213669883,503767
2020-04-15 15:00:00,102.248201528,103.396378732,102.248201528,103.292783797,666560
2020-04-15 16:00:00,103.301416708,103.335948353,102.079859758,102.507188868,1009345
2020-04-15 17:00:00,102.464024311,102.731644562,102.12734077,102.12734077,482165
2020-04-15 18:00:00,102.308631908,102.308631908,102.299998996,102.299998996,1496
2020-04-15 19:00:00,102.12734077,102.12734077,101.868353431,101.868353431,1924
2020-04-15 20:00:00,101.868353431,102.170505327,101.868353431,101.868353431,2597
2020-04-16 05:00:00,102.817973675,102.817973675,102.817973675,102.817973675,110
2020-04-16 09:00:00,102.947381015,103.24961924,102.472657222,102.947467344,10876
2020-04-16 10:00:00,103.163290127,103.37911291,101.315847107,101.324480019,541410
2020-04-16 11:00:00,101.315847107,101.471239511,99.8137205397,100.072707879,931952
2020-04-16 12:00:00,100.133138258,100.547518001,99.9432142093,100.305796484,930063
2020-04-16 13:00:00,100.288530662,100.340328129,98.7777711827,99.6065306683,816128
2020-04-16 14:00:00,99.6065306683,99.8568850962,99.235315482,99.4511382647,501752
2020-04-16 15:00:00,99.4511382647,100.003644588,99.2871129499,99.6324294022,604317
