date,open,high,low,close,volume,rsi,MACD,MACD SIGNAL,sto_k,sto_d
2020-03-24 11:00:00,59.4714522392,59.7449987241,58.9535586058,59.3974674345,288792.0,70.20690513771038,-0.44041409362554873,-0.24896063885148154,,
2020-03-24 11:30:00,59.3950012743,59.7673914583,59.1385206177,59.6810758528,502856.0,72.6008248847386,-0.49844712478280684,-0.29885793603774663,82.74638274663833,
2020-03-24 12:00:00,59.6810758528,59.8216469818,59.4911815205,59.7747899388,465604.0,73.36247971495581,-0.545710057766037,-0.3482283603834047,86.10428610472665,
2020-03-24 12:30:00,59.7747899388,59.94742115,59.4097982353,59.4097982353,591980.0,65.70190303951075,-0.5474043558894692,-0.3880635594846176,86.24078624127031,85.03048503087844
2020-03-24 13:00:00,59.4129055971,59.5405047237,58.9072934412,59.2963548679,426860.0,63.48306230844074,-0.5334439578073713,-0.4171396391491684,81.98198198177249,84.77568477592315
2020-03-24 13:30:00,59.281557907,59.4911815205,58.7833935548,58.8734084006,329768.0,55.90297701496146,-0.48268787123129187,-0.4302492855655931,72.00382200353094,80.07553007552458
2020-03-24 14:00:00,58.8820399612,59.1459190982,58.3345770674,59.1311221373,435184.0,59.107043945968385,-0.45797935081605345,-0.4357952986156852,68.91891891852988,74.30157430127777
2020-03-24 14:30:00,59.1187913365,59.8660378647,58.8425813986,59.803002811,485012.0,66.035769411238,-0.48699900422387543,-0.4460360397373233,74.52743652694924,71.8167258163367
2020-03-24 15:00:00,59.8117823412,60.2976158926,59.7057374544,60.0781276384,513084.0,68.39708638755458,-0.526132633390425,-0.4620553584679437,85.04490204442612,76.16375249663508
2020-03-24 15:30:00,60.0805937986,60.7735848033,59.9572857906,60.645344475,2521952.0,72.6230148658654,-0.59604513741332,-0.488853314257019,93.65250283385267,84.40828046840934
2020-03-24 16:00:00,60.6428783149,61.0843209834,59.3800563437,60.815509526,1524.0,73.75676743910849,-0.6576017741217086,-0.5226030062299569,93.52052565337635,90.73931017721839
2020-03-24 16:30:00,60.8031787252,61.1607719483,60.7168631196,61.0621255419,13812.0,75.35002070374127,-0.7180089434764696,-0.5616841936792595,94.7901301410365,93.98771954275519
2020-03-24 17:00:00,61.0547270614,61.0547270614,60.6700060766,60.7193292798,6888.0,69.07271209479867,-0.7298084889461265,-0.5953090527326329,90.99507852203406,93.10191143881563
2020-03-24 17:30:00,60.7168631196,61.0349977802,60.7168631196,61.0349977802,7192.0,71.432847451467,-0.7559177740161331,-0.627430796989333,92.22511274693893,92.67010713666984
2020-03-24 18:00:00,61.0374639403,61.2125613116,60.7908479244,61.2125613116,24136.0,72.69509060431683,-0.7819239312166744,-0.6583294238348013,93.3100056141048,92.17673229435927
2020-03-24 18:30:00,61.2347567531,61.4073879642,61.1731027491,61.3334031594,10428.0,73.55158397202868,-0.8030281170961047,-0.6872691624870619,97.71399180268462,94.41637005457612
2020-03-24 19:00:00,61.3334031594,61.3334031594,60.815509526,60.8648327292,2844.0,65.03314136803675,-0.7730325803521083,-0.7044218460600712,93.31187783751948,94.77862508476964
2020-03-24 19:30:00,60.8179756862,60.8648327292,60.3592698965,60.7168631196,16592.0,62.56875925707881,-0.7289184721047945,-0.709321171269016,85.82118101528084,92.28235021849498
2020-03-24 20:00:00,60.7168631196,60.7168631196,60.6675399164,60.6675399164,11008.0,61.72905496752111,-0.6821147588682521,-0.7038798887888633,78.59800907962826,85.91035597747619
2020-03-25 04:01:00,62.8870840597,63.1090384741,62.1546344925,63.1090384741,9408.0,77.68999312920391,-0.8324352131134773,-0.7295909536537861,84.48355658235079,82.96758222575329
2020-03-25 04:30:00,63.0942415131,63.5036240995,62.8870840597,63.417308494,2324.0,78.88726616815559,-0.9653125482194156,-0.7767352725669121,91.35696945448859,84.81284503882254
2020-03-25 05:00:00,63.4296392948,64.0955025377,63.308797447,64.0856378971,2164.0,81.23806317614402,-1.1117320361056144,-0.8437346252746526,99.31298323145417,91.7178364227645
2020-03-25 05:30:00,64.0955025377,64.0955025377,63.1534293569,63.3137297673,4628.0,71.35573502609142,-1.15220213123348,-0.9054281264664181,93.786657349542,94.81887001182825
2020-03-25 06:01:00,63.417308494,63.417308494,62.208890016,62.208890016,19028.0,60.08867304377565,-1.0826435973270137,-0.9408712206385373,81.06753972290865,91.38906010130161
2020-03-25 06:30:00,62.2705440199,62.3321980239,61.1607719483,61.4098541244,6580.0,53.50824444212636,-0.9520675968187859,-0.9431104958745871,57.17687650244043,77.34369119163036
2020-03-25 07:00:00,61.2840799563,62.023928004,60.9906068973,61.6786655817,5520.0,55.2824570915964,-0.8603583383497337,-0.9265600643696165,41.14104616894306,59.795154131430714
2020-03-25 07:30:00,61.7156579841,61.7748458279,60.8031787252,61.1607719483,16104.0,51.22642611142066,-0.7373882495531916,-0.8887257014063314,28.29482948436338,42.204250718582294
2020-03-25 08:00:00,61.1681704288,62.023928004,60.7908479244,61.4073879642,16932.0,52.99500063927706,-0.652313950487482,-0.8414433512225616,28.272827283779417,32.56956764569529
2020-03-25 08:30:00,61.4073879642,61.8858230351,61.4073879642,61.8611614335,28012.0,56.1460148218209,-0.6144249735512446,-0.7960396756882983,29.9009901002271,28.822882289456633
2020-03-25 09:00:00,61.8611614335,62.0732512072,61.6046807769,61.9104846367,31124.0,56.48745735896368,-0.581672498160728,-0.7531662401827842,36.58965896712082,31.587825450375778
2020-03-25 09:30:00,61.8956876757,63.6885861115,61.6219438981,61.9277477578,808704.0,56.614779255207175,-0.5507600954990934,-0.7126850112460461,41.23212321360907,35.907590760318996
2020-03-25 10:00:00,61.915416957,61.9943340821,60.2482926894,60.9955392176,528344.0,48.38192829813135,-0.4459002942468189,-0.6593280678462007,34.30714225335827,37.376308144696054
2020-03-25 10:30:00,60.9881407371,61.7033271833,60.9314190535,61.6811317419,621852.0,53.713028888478924,-0.41335483601046263,-0.6101334214790531,32.88228822918438,36.14051789871724
2020-03-25 11:00:00,61.683597902,62.8870840597,61.6318085387,62.6651296454,480544.0,60.08487625087309,-0.4616412204519449,-0.5804349812736316,39.829059829175314,35.67283010390599
2020-03-25 11:30:00,62.6651296454,62.7636280822,61.9647401602,62.4505737116,197624.0,58.203453482711964,-0.4770959916576487,-0.5597671833504351,52.43589743680718,41.71574849838896
2020-03-25 12:00:00,62.4509682972,63.076978392,62.3889197076,62.8476254972,405324.0,60.65851979557867,-0.515441085993082,-0.5509019638789645,62.542735043767514,51.60256410325001
2020-03-25 12:30:00,62.8491051933,62.9561365442,62.4924984343,62.6014040669,418396.0,58.3688779562633,-0.5199679707505425,-0.5447151652532801,64.40208620607204,59.79357289554891
2020-03-25 13:00:00,62.6022425613,63.0843768725,62.5418216374,62.8155654151,240680.0,59.79056384596882,-0.5346732105650744,-0.5427067743156391,70.19544159526639,65.71342094836865
2020-03-25 13:30:00,62.8106330948,63.4543008964,62.7662422119,62.9660011848,463484.0,60.80314868821958,-0.5521018420703001,-0.5445857878665713,74.00621266327532,69.53458015487125
2020-03-25 14:00:00,62.9832643059,63.138632396,62.315107534,62.8735695021,362044.0,59.80658090347611,-0.5520915263439719,-0.5460869355620515,76.64324970059738,73.6149679863797
2020-03-25 14:30:00,62.8796115945,63.0449183099,62.4924984343,62.9240764621,513748.0,60.19053750697923,-0.5498208481385092,-0.546833718077343,77.69462365514575,76.11469533967282
2020-03-25 15:00:00,62.9610688645,63.417308494,62.7859714932,62.9709335051,323352.0,60.56689150654593,-0.5455139458733882,-0.5465697636365521,77.74241338017633,77.36009557863981
2020-03-25 15:30:00,62.9709335051,63.3334590486,60.3987284591,60.4209239005,3041172.0,38.97316746577288,-0.3325033395053012,-0.5037564788103019,53.97849462211807,69.80517721914671
2020-03-25 16:00:00,60.4332547013,60.6675399164,60.2482926894,60.6428783149,6500.0,40.94669471381914,-0.17953124119748054,-0.4389114312877377,31.875746713602727,54.53221823863237
2020-03-25 16:30:00,60.6404121547,60.8525019284,60.5491642288,60.7513893619,2948.0,41.93531433825027,-0.06629151845263692,-0.36438744872071754,10.726587629808776,32.19360965517652
2020-03-25 17:00:00,60.753855522,60.8253741666,60.6182167133,60.7316600806,5072.0,41.79830012195443,0.024758366746915783,-0.2865582856271909,14.079588273470142,18.893974205627213
2020-03-25 17:30:00,60.753855522,60.9634791356,60.7464570415,60.87716353,5516.0,43.27041612412741,0.08420448748677956,-0.2124057310043968,16.794871794911717,13.86701589939688
2020-03-25 18:00:00,60.87716353,61.2273582726,60.8253741666,60.9141559324,5412.0,43.66057608342082,0.12686852733381926,-0.14455087933675362,18.48717948712341,16.45387985183509
2020-03-25 18:30:00,61.0374639403,61.1361103467,60.9141559324,61.0867871435,6952.0,45.54283595857763,0.1450778234529082,-0.08662513877882126,22.179487179127147,19.15384615372076
2020-03-25 19:00:00,61.1114487451,61.155839628,60.6231490336,60.9141559324,14728.0,43.96114771002779,0.17146220821000213,-0.03500766938105659,22.564102563862523,21.07692307670436
2020-03-25 19:30:00,60.8820958503,61.1114487451,60.815509526,61.0621255419,14180.0,45.70184706105006,0.17837590595746633,0.007669045686647995,24.102564101764244,22.948717948251304
2020-03-25 20:00:00,61.0374639403,61.0621255419,61.0128023387,61.0423962606,10724.0,45.49891112486945,0.18333369266152033,0.042801975081622465,23.641025639873913,23.435897435166893
2020-03-26 04:01:00,59.9770150719,60.1743078846,59.7131359348,59.9276918687,1364.0,35.820747125088985,0.2740510133058791,0.0890517827264738,18.64870770513684,22.13076581559167
2020-03-26 04:32:00,59.8068500209,60.0140074743,59.6810758528,60.0016766735,908.0,36.781918414716685,0.33610082695139454,0.13846159157145793,13.047455272707621,18.445729539239462
2020-03-26 05:04:00,60.1743078846,60.305014373,59.9276918687,59.9276918687,1780.0,36.198101584476056,0.38678706620811454,0.18812668649878928,6.991265038865902,12.895809338903454
2020-03-26 05:34:00,60.0436013962,60.2039018065,59.9597519508,60.1545786033,400.0,39.37598656092886,0.4039914507151394,0.23129963934205933,9.381910506259134,9.806876939277553
2020-03-26 06:01:00,60.2039018065,60.2976158926,60.1989694862,60.2976158926,3200.0,41.35902266964446,0.4014563961173394,0.26533099069711535,19.81242724227489,12.061867595799976
2020-03-26 06:30:00,60.272954291,60.6182167133,60.2433603691,60.2433603691,400.0,40.813678037572686,0.39922331651374066,0.29210945586044046,29.733419341866334,19.642585696800122
2020-03-26 07:01:00,60.1817063651,60.5688935101,60.1743078846,60.5392995882,29060.0,45.068355332803655,0.36931651226346673,0.30755086714104574,43.91281233440488,31.152886306182037
2020-03-26 07:30:00,60.5392995882,60.5688935101,59.8043838607,59.8043838607,25528.0,37.80111412713217,0.4003022762296311,0.32610114895876285,33.28017012139536,35.642133932555524
2020-03-26 08:00:00,59.8043838607,60.5688935101,59.343211911,59.4344598368,19148.0,34.76254508553559,0.44952663137200943,0.3507862454414122,22.77326864413689,33.32208369997904
2020-03-26 08:30:00,59.3999335946,60.6946676782,59.2864902273,60.6675399164,103776.0,49.37160047781508,0.3846045484941385,0.35754990605195747,28.898680517289545,28.317373094273933
2020-03-26 09:00:00,60.6823368774,61.6022146168,60.4236613383,60.8820958503,244032.0,51.41052551929611,0.3122411378542722,0.3484881524124204,49.20821609614372,33.62672175252339
2020-03-26 09:30:00,60.8845620105,62.194093055,60.7464570415,61.3947365626,714992.0,55.97283773368624,0.21109343864692676,0.3210092096593217,71.76325801068678,49.95671820804002
2020-03-26 10:00:00,61.3802848641,62.063361905,61.0103361786,61.8956876757,512600.0,59.932034011137084,0.08947913037510347,0.2747031938024781,77.04940379195922,66.00695929959657
2020-03-26 10:30:00,61.9030861562,62.3001379418,61.4690419682,61.8796576347,408044.0,59.74688322369438,-0.005543690560081416,0.21865381692996622,82.7641953869272,77.19228572985774
2020-03-26 11:00:00,61.8919884355,62.2705440199,61.6318085387,62.2397170179,329068.0,62.54580761286195,-0.10865127951888098,0.15319279764019678,91.25987283368494,83.69115733752379
2020-03-26 11:30:00,62.2372508578,62.8072297938,62.1743637737,62.5339792481,425872.0,64.70574304513342,-0.21166929744250496,0.08022037862365644,92.09379475084666,88.7059543238196
2020-03-26 12:00:00,62.5393554773,62.8821517394,62.3519273052,62.7218513291,301328.0,66.05181805075247,-0.30495618065397423,0.0031850667681303096,95.25858640397182,92.87075132950115
2020-03-26 12:30:00,62.7243174892,62.8870840597,62.4900322741,62.7230844091,228564.0,66.06096715066639,-0.3746672758122074,-0.07238540174793723,94.40862489153626,93.92033534878492
2020-03-26 13:00:00,62.7292498095,62.8698209386,62.0091557047,62.1842284144,278528.0,58.62540430967872,-0.3820288547685138,-0.13431409235205255,90.48883189047145,93.38534772865984
2020-03-26 13:30:00,62.1842284144,62.2532808988,61.6934625427,62.0909582371,235996.0,57.42066819416444,-0.37600251240245086,-0.18265177636213223,84.60456621038782,89.83400766413183
2020-03-26 14:00:00,62.0929804885,62.534423157,62.0609204064,62.4693165288,413708.0,60.928296473625124,-0.39717851800735815,-0.22555712469117745,82.25525114263,85.78288308116309
2020-03-26 14:30:00,62.4801676335,62.7280167295,62.1521683323,62.4086489888,425344.0,60.073746915067126,-0.4044035788316336,-0.2613264155192687,84.33287671261742,83.73089802187842
2020-03-26 15:00:00,62.4037166685,62.4801676335,61.7995074295,62.3963181881,341788.0,59.88988521314292,-0.4044719976115374,-0.2899555319377225,87.15981735272531,84.58264840265758
2020-03-26 15:30:00,62.3987843482,63.6688321686,61.8044397498,63.2589810117,2671204.0,67.40579326831161,-0.46873264215521715,-0.32571095398122146,86.8175402318768,86.10341143240652
2020-03-26 16:00:00,63.279203525,63.7946309983,62.3438136383,63.3803160916,3612.0,68.30538008653937,-0.5234167701269854,-0.36525211721037426,86.716019640321,86.8977924083077
2020-03-26 16:30:00,63.4296392948,63.5184210605,63.3803160916,63.5184210605,4424.0,69.34254166797048,-0.5713125172521387,-0.4064641972187272,87.95263748981091,87.16206578733625
2020-03-26 17:00:00,63.4789624979,63.7354431545,63.3112636071,63.3359252087,5080.0,66.25707058890633,-0.5877689176510259,-0.4427251413051869,85.58773311903582,86.75213008305589
2020-03-26 17:30:00,63.3803160916,63.6022705059,63.3753837713,63.6022705059,3428.0,68.46265447055004,-0.6152108058581192,-0.47722227421577335,87.1538252318208,86.89806528022251
2020-03-26 18:00:00,63.6170428053,63.6762553107,63.464165537,63.464165537,2108.0,66.0517817228156,-0.6186829907706937,-0.5055144175267574,85.21801986730945,85.98652607272203
2020-03-26 18:30:00,63.5504811426,63.6491275489,63.2570080836,63.2841358454,6620.0,62.940288907538616,-0.5999915022324487,-0.5244098344678957,83.69418971842852,85.35534493918625
2020-03-26 19:00:00,63.3063312868,63.4912932987,63.185489439,63.4789624979,5256.0,64.86898532338668,-0.5940513908736307,-0.5383381457490427,81.65101721509016,83.52107560027605
2020-03-26 19:31:00,63.4296392948,63.8488865218,63.3778499314,63.8488865218,39964.0,68.24794165621631,-0.6121372497967883,-0.5530979665585918,86.8935837248378,84.07959688611882
2020-03-26 20:00:00,63.8488865218,63.8735481234,63.8488865218,63.8562850023,21204.0,68.31358333729608,-0.6199213513884771,-0.5664626435245689,94.72822353909474,87.75760815967423
2020-03-27 04:01:00,62.7489790908,62.9364072629,62.5171600359,62.6034756414,1752.0,49.61064556513729,-0.5190161674197,-0.5569733483035951,79.3238405763506,86.98188261342771
2020-03-27 04:33:00,62.6404680438,62.7070543681,62.566483239,62.6330695633,1200.0,49.95916701315866,-0.43640545389294516,-0.5328597694214652,59.38725714369192,77.81310708637909
2020-03-27 05:00:00,62.5171600359,62.6404680438,62.1743637737,62.3001379418,15492.0,46.09642940560469,-0.34015003099428753,-0.49431782173602967,34.36385255584418,57.69165009196223
2020-03-27 05:31:00,62.2286192972,62.3667242661,62.1718976136,62.2680778598,700.0,45.72976122864189,-0.25830238507659686,-0.4471147344041432,28.91193628909961,40.8876819962119
2020-03-27 06:00:00,62.147236012,62.2680778598,61.9795371211,62.0140633634,1200.0,42.82329945591187,-0.1709698549715526,-0.3918857585176251,16.122825278555833,26.46620470783321
2020-03-27 06:30:00,62.1447698518,62.4703029928,62.0485896056,62.1102436096,888.0,44.267690501399386,-0.10827105638131229,-0.3351628180903625,10.377195490672582,18.47065235277601
2020-03-27 07:00:00,62.1151759299,62.751445251,61.9746048008,62.3839873873,6036.0,48.272914088589005,-0.07975131831225468,-0.284080518134741,10.09413330077401,12.198051356667476
2020-03-27 07:30:00,62.3839873873,62.6404680438,62.0979128088,62.3001379418,11972.0,47.15505112655224,-0.049809102596469756,-0.23722623502708676,15.200780124627967,11.890702972024853
2020-03-27 08:00:00,62.2952056215,62.7267836494,61.9746048008,62.3445288247,4072.0,47.8436565801679,-0.029323629630582104,-0.19564571394778585,19.393939395152213,14.896284273518063
2020-03-27 08:30:00,62.3889197076,62.5812802,62.1102436096,62.1595668128,25092.0,45.200725589262305,0.001815219136773294,-0.15615352733087404,15.454545455566745,16.683088325115644
2020-03-27 09:00:00,62.1595668128,62.4357767506,61.9647401602,62.3938520279,30016.0,49.04072966502537,0.007501647944962997,-0.12342249227570663,17.23379979332923,17.36076154801606
2020-03-27 09:30:00,62.3938520279,62.4777014733,61.2544860343,61.9141838769,678984.0,42.47777608711795,0.05013546435086624,-0.08871090095039205,19.13640127198882,17.274915506961598
2020-03-27 10:00:00,61.9080184765,61.9474770391,61.3309369993,61.4641096479,394524.0,37.417798559432946,0.11887004003811086,-0.04719471275269147,18.557570184492615,18.30925708327022
2020-03-27 10:30:00,61.481372769,61.7501842263,61.3654632415,61.6194777379,263808.0,40.071678633895374,0.15897323557611287,-0.0059611230869306,18.297656721861507,18.66387605944765
2020-03-27 11:00:00,61.6352118397,62.1768299339,61.5800191754,61.9203492773,371532.0,44.94094131990281,0.16458030887368125,0.02814716330519177,24.728566871016607,20.527931259123577
2020-03-27 11:30:00,61.9228154375,62.070785047,61.6688009411,61.7255226247,180884.0,42.531093677145826,0.1826394832159508,0.05904562728734358,32.54938715931741,25.191870250731842
2020-03-27 12:00:00,61.7171623418,61.7551165467,61.4073879642,61.6441393395,213184.0,41.52931063665628,0.20119916126967752,0.08747633408381038,33.9923119162688,30.42342198220094
2020-03-27 12:30:00,61.6441393395,62.0115972032,61.5824853355,61.8611614335,255572.0,45.23383832025325,0.19613504784432223,0.10920807683591276,32.6743547503977,33.07201794199464
2020-03-27 13:00:00,61.8586952733,62.1965592152,61.7649811873,62.0140633634,705312.0,47.74578081986109,0.17773497542109595,0.12291345655294941,39.099395937916476,35.25535420152766
2020-03-27 13:30:00,62.0214618439,62.798302294,61.9400785586,62.4703029928,204476.0,54.45810885671173,0.12489831034624643,0.12331042731160882,56.67417579487388,42.815975494396014
2020-03-27 14:00:00,62.4678368327,62.5689493992,62.0781835275,62.3395965044,229344.0,52.38212603391946,0.09250544863180465,0.11714943157564799,66.59429481833173,54.122622183707364
2020-03-27 14:30:00,62.3568596255,62.6306034032,62.2212208167,62.5467539578,436780.0,55.29112169883261,0.04954685187625074,0.10362891563576855,77.58253461238182,66.95033507519581
2020-03-27 15:00:00,62.5451756153,63.1016399936,62.4777014733,62.9881966263,796268.0,60.7883815826101,-0.01988960462882261,0.07892521158285033,82.6173627333836,75.59806405469907
2020-03-27 15:30:00,62.9931289466,63.0325875091,60.9264867332,61.079388663,1898868.0,38.65555047181994,0.07820485648804265,0.0787811405638888,61.53134223913267,73.91041319496604
2020-03-27 16:00:00,61.0818548232,61.8666609707,60.9141559324,61.0769225029,21632.0,38.63597771464196,0.1543649985506832,0.09389791216124768,36.10958938385393,60.08609811879006
2020-03-27 16:30:00,61.0423962606,61.0966517842,60.9215544128,61.0695240224,29952.0,38.57287789203557,0.2128656724168394,0.11769146421236604,7.190961062769598,34.9439642285854
2020-03-27 17:00:00,61.0621255419,61.1484411475,61.0202008192,61.1237795459,1324.0,39.355076061473106,0.2519456381305929,0.1445422989960114,8.042089439049958,17.114213295224495
2020-03-27 17:30:00,61.1237795459,61.1336441865,61.0128023387,61.1336441865,4344.0,39.50590740009881,0.2789057466262008,0.17141498852204928,8.906426153635918,8.046492218485158
2020-03-27 18:00:00,61.1484411475,61.1607719483,60.9881407371,61.0596593818,2016.0,38.727929330563285,0.30275184742788497,0.19768236030321643,8.756106725409797,8.568207439365224
2020-03-27 18:30:00,61.0152684989,61.0349977802,60.9881407371,61.0349977802,2224.0,38.45607658926614,0.31995183368301383,0.2221362549791759,7.403231866803288,8.355254915283
2020-03-27 19:03:00,61.0300654599,61.0349977802,60.9412836941,60.9511483348,2096.0,37.49243250844973,0.33647027629449155,0.24500305924223906,4.622322435477205,6.927220342563429
2020-03-27 19:30:00,60.9511483348,60.9881407371,60.938817534,60.938817534,5632.0,37.34423156028171,0.3465613105833185,0.26531470951045494,2.780909432850034,4.935487911710175
2020-03-27 20:00:00,60.9314190535,60.9314190535,60.9141559324,60.9141559324,16144.0,37.028975287433695,0.35248528218415487,0.2827488240451949,0.939496430222862,2.780909432850034
2020-03-30 04:01:00,60.9141559324,60.9141559324,60.5491642288,60.7661863228,4632.0,35.11360994954158,0.3649134876835731,0.29918175677287057,3.2099370582450923,2.310114307105996
2020-03-30 04:33:00,60.8648327292,61.1854335499,60.8401711276,61.1854335499,1004.0,43.95866880482614,0.3370479042157726,0.306754986261451,11.143317230370846,5.097583572946267
2020-03-30 05:05:00,61.0374639403,61.65153782,60.9511483348,61.3555986009,1640.0,47.11007865457257,0.2978004725960872,0.3049640835283782,21.674718196982155,12.009324161866031
2020-03-30 05:39:00,61.5676883746,61.5800191754,61.1114487451,61.2840799563,516.0,45.94077225412562,0.26936251380123366,0.29784376958294934,28.704863061551368,20.50763282963479
2020-03-30 06:03:00,61.202696671,61.3210723586,61.0497947411,61.0966517842,6764.0,42.93325199863069,0.25896393857333777,0.290067803381027,34.247396127782096,28.208992462105204
2020-03-30 06:34:00,61.1607719483,61.3827263626,61.1607719483,61.2840799563,1896.0,46.691548343942564,0.23291421560819714,0.2786370858264611,45.93821738440081,36.29682552457809
2020-03-30 07:01:00,61.2890122766,61.4493126869,60.9141559324,61.2840799563,26744.0,46.691548343942564,0.2098505954433918,0.2648797877498472,58.29615625690567,46.16058992302953
2020-03-30 07:30:00,61.2372229132,61.5627560542,61.2372229132,61.4073879642,13708.0,49.24211788145294,0.17955281154511482,0.24781439250890075,70.39522744328929,58.209867028198595
2020-03-30 08:00:00,61.4073879642,61.5652222144,60.9906068973,61.4567111674,21180.0,50.2671306872713,0.1498344311809916,0.2282184002433189,75.61521252753779,68.10219874257758
2020-03-30 08:30:00,61.4271172455,61.9326800781,61.0966517842,61.9252815976,23204.0,58.782698991190486,0.08746444721957403,0.20006760963856995,86.54807051767038,77.51950349616583
2020-03-30 09:00:00,61.8882891953,61.9968002423,61.7773119881,61.8143043905,37996.0,56.322904854926925,0.04645521195043045,0.16934513010094207,89.72846298902682,83.96391534474499
2020-03-30 09:30:00,61.8143043905,62.5566185984,61.5306959722,61.6373327375,388116.0,52.546750783499554,0.027913461913918525,0.14105879646353736,80.35505175115007,85.54386175261577
2020-03-30 10:00:00,61.6342007141,62.1743637737,61.5060343706,61.8882398721,439956.0,56.95329894602526,-0.0069470363097181576,0.11145762990888626,69.43502477367285,79.83951317128324
2020-03-30 10:30:00,61.8944545957,62.2952056215,61.853762953,61.9572923565,462020.0,58.10630661865723,-0.03968868425690886,0.08122836707572724,63.685503687010765,71.1585267372779
2020-03-30 11:00:00,61.9548755196,62.3371303442,61.9425693804,62.3371303442,383196.0,63.84330605858608,-0.09518914609179774,0.04594486444222225,74.68758884284874,69.26937243451079
2020-03-30 11:30:00,62.3346641841,62.5171600359,62.1854368328,62.3075364223,188416.0,63.11807117275611,-0.13522686861894329,0.009710517829989142,80.73081388473574,73.03463547153176
2020-03-30 12:00:00,62.2952056215,62.3297318638,61.9647401602,62.2915557045,120284.0,62.703846518717796,-0.16377959261350838,-0.024987504258710363,85.30311345729645,80.24050539496031
2020-03-30 12:30:00,62.2952056215,62.6404680438,62.1891607347,62.6283591974,217240.0,67.53898878985875,-0.21115104141478014,-0.062220211689924323,89.33175604102126,85.12189446101782
2020-03-30 13:00:00,62.6232049227,62.6266082237,62.2006777026,62.3395965044,95924.0,60.318821773402284,-0.22282394412330575,-0.09434095817660061,88.57728728735634,87.73738559522468
2020-03-30 13:30:00,62.3371303442,62.4012505084,62.1102436096,62.2952056215,133976.0,59.26984976556798,-0.2258889234599195,-0.1206505512332644,87.28999999955256,88.39968110931005
2020-03-30 14:00:00,62.3001379418,62.3987843482,62.0165295235,62.3543934653,512032.0,60.262140505790704,-0.23043756519818004,-0.14260795402624754,81.74403872084953,85.87044200258613
2020-03-30 14:30:00,62.364258106,62.6873250868,62.3124687426,62.510032833,202800.0,62.82677118813878,-0.24379092278458359,-0.16284454777791474,84.07051989523752,84.3681862052132
2020-03-30 15:00:00,62.5159269558,62.813099255,62.1349052112,62.3403856756,481292.0,58.40229284071513,-0.23794160437410738,-0.17786395909715327,81.55710993227883,82.4572228494553
2020-03-30 15:30:00,62.3519273052,63.015324388,62.302604102,62.7613098916,1314520.0,64.99021916024083,-0.2642252199513848,-0.19513621126799957,81.7268589484922,82.45149625866952
2020-03-30 16:00:00,62.7588437315,62.8846178996,62.6158064422,62.6626634852,41064.0,62.492358013192984,-0.2739374536401158,-0.21089645974242283,77.42123055844827,80.23506647973977
2020-03-30 16:30:00,62.6626634852,62.7588437315,62.6404680438,62.6774604462,5816.0,62.72379243668329,-0.2796053435484893,-0.22463823650363615,79.13943355019488,79.42917435237844
2020-03-30 17:02:00,62.689791247,62.7119866884,62.6404680438,62.6577311649,9616.0,62.17294283735635,-0.2792857665519364,-0.2355677425132962,74.4876011256437,77.01608841142895
2020-03-30 17:35:00,62.6601973251,62.6971897275,62.6404680438,62.6404680438,7592.0,61.66265445535302,-0.2744755268623109,-0.24334929938309918,70.62849480638789,74.75184316074215
