date,open,high,low,close,volume,rsi,ema,MACD,MACD SIGNAL,sto_k,sto_d
2020-03-02 13:00:00,147.396,147.538,144.424,145.1257,143375.0,59.90089727758419,142.02535131338865,-0.9778847653129787,-0.009161915802659987,90.91076288315877,92.09875441248683
2020-03-02 13:30:00,145.18378,146.696,144.79,145.93,78680.0,61.675188102345274,142.10267108936117,-1.164810375065457,-0.2402916076552194,89.37176981541803,91.84950382806092
2020-03-02 14:00:00,145.94028,146.444,145.1,145.55338,123865.0,60.32905904992482,142.17100195887875,-1.2679441106257912,-0.44582210824933377,85.57889250814333,88.62047506890671
2020-03-02 14:30:00,145.502,145.53702,142.816,144.575,80775.0,56.8572868802619,142.21860588048511,-1.2562499819550794,-0.607907682990483,84.38301845819761,86.44456026058633
2020-03-02 15:00:00,144.594,145.8,144.132,145.34,99300.0,58.85126201429771,142.28041566502998,-1.2937973172477655,-0.7450856098419396,82.6587792535088,84.20689673994991
2020-03-02 15:30:00,145.33926,148.676,145.116,148.676,708670.0,66.18979678419898,142.4070608993858,-1.5745902743318254,-0.9109865427399169,87.42885525785191,84.82355098985278
2020-03-02 16:00:00,148.678,148.8,147.564,147.728,4070.0,62.764233132212766,142.51242603009104,-1.7010167760434456,-1.0689925894006227,91.20707469451715,87.09823640195928
2020-03-02 16:30:00,147.94,149.188,147.8,149.188,3840.0,65.70774780393225,142.6446156136536,-1.8971513084267144,-1.234624333205841,96.8835397406826,91.8398232310172
2020-03-02 17:00:00,149.188,153.198,149.188,151.96,13445.0,70.47928040513999,142.82907867080897,-2.2503262120497993,-1.4377647089746328,94.26874651633416,94.11978698384463
2020-03-02 17:30:00,151.642,152.2,150.2,150.6,1825.0,65.65264514985417,142.98295830108995,-2.3928954247225533,-1.628790852124217,91.016623160414,94.0563031391436
2020-03-02 18:01:00,150.6,150.8,150.04,150.718,2575.0,65.8710357342747,143.13612744364264,-2.486738592204347,-1.800380400140243,83.60523113363732,89.6302002701285
2020-03-02 18:31:00,150.6,152.0,150.44,151.6,7755.0,67.53275375505132,143.3037288804022,-2.6022825143942896,-1.9607608229910525,81.08934947196502,85.23706792200545
2020-03-02 19:00:00,151.4,153.24,151.4,152.908,12290.0,69.87526306876948,143.4939124669289,-2.767494618510142,-2.1221075820948703,86.3962804906305,83.69695369874428
2020-03-02 19:30:00,152.9,154.0,152.9,153.85,12725.0,71.47165767150082,143.69898350718773,-2.9405412001563604,-2.2857943057071686,93.36060527849445,86.94874508036332
2020-03-02 20:00:00,153.982,153.982,153.8,153.8,17850.0,71.25581312862406,143.89900363575825,-3.0386199612734117,-2.4363594368204176,97.89519051263154,92.55069209391883
2020-03-03 04:01:00,155.534,157.0,152.62,154.04,5730.0,71.6976436702334,144.09981544495113,-3.0999794469204005,-2.5690834388404142,92.00064833574997,94.41881470895866
2020-03-03 04:30:00,154.04,155.0,153.2,154.2,5715.0,72.00657022546045,144.29981909950658,-3.1254892496703803,-2.6803646010064077,85.86753132950382,91.92112339262845
2020-03-03 05:01:00,154.59,155.0,154.204,154.566,1300.0,72.73958198902349,144.50310981040744,-3.1390540324554763,-2.772102487296222,80.15857487217595,86.00891817914324
2020-03-03 05:30:00,154.8,154.8,154.212,154.758,1555.0,73.13696990609449,144.7061769428746,-3.1292252550653643,-2.8435270408500504,80.82620238432592,82.28410286200189
2020-03-03 06:00:00,154.9,154.9,153.4,154.092,910.0,69.35995553934902,144.89203482519392,-3.0327357542034292,-2.8813687835207267,77.13367220246779,79.37281648632322
2020-03-03 06:30:00,154.112,154.6,153.442,154.022,2105.0,68.95686954805967,145.07282621479402,-2.9169934301183957,-2.8884937128402606,72.64886323921546,76.86957927533639
2020-03-03 07:01:00,154.5,160.6,154.5,160.354,32105.0,80.17845055169849,145.37542371549117,-3.2981868408196533,-2.9704323384361393,78.21888861478487,76.00047468548938
2020-03-03 07:30:00,160.2,164.038,157.1,157.612,48375.0,68.61200592716962,145.61773215676857,-3.340521429365424,-3.044450156621996,73.18941701522668,74.68572295640901
2020-03-03 08:00:00,157.618,163.99,154.4,158.586,39495.0,70.253553617093,145.87452953980286,-3.4133189397147987,-3.1182239132405565,70.99646502001418,74.13492355000858
2020-03-03 08:30:00,158.598,160.518,157.224,159.834,31010.0,72.255735255319,146.1509546974305,-3.5310113601912008,-3.2007814026306853,61.40956983166891,68.53181728896993
2020-03-03 09:00:00,159.9,161.2,159.798,161.0,44455.0,74.01548779360111,146.4449951984715,-3.6759953208471643,-3.2958241862739817,68.69888462334409,67.0349731583424
2020-03-03 09:30:00,160.968,161.396,153.262,154.77332,427170.0,54.232873741128124,146.60991252127405,-3.250979844770285,-3.2868553179732425,54.63468988101283,61.5810481120086
2020-03-03 10:00:00,154.79,160.0,152.672,156.174,301310.0,57.0160123680932,146.7993003921399,-2.992677464997513,-3.228019747378097,41.98222422840351,55.10526624425347
2020-03-03 10:30:00,156.2,157.466,154.6,156.7,175810.0,58.04774694366573,146.9953538497213,-2.798159333095839,-3.1420476645216455,28.572779821334695,41.72989797691701
2020-03-03 11:00:00,156.69236,157.284,150.28,152.68508,460590.0,48.48202286365409,147.1080216942813,-2.293592713137542,-2.972356674244825,28.11355495110773,32.889519666948644
2020-03-03 11:30:00,152.672,154.4976,150.802,154.4976,319130.0,52.303323405895,147.25434997756284,-2.016727666581801,-2.78123087271222,27.95666386086583,28.21433287776942
2020-03-03 12:00:00,154.41128,155.6,153.018,153.348,178935.0,49.78119970288393,147.3750163146408,-1.6851219729374805,-2.5620090927572723,23.478897126520337,26.516371979497965
2020-03-03 12:30:00,153.336,154.59408,152.494,153.489,120345.0,50.09903569632836,147.49608529850929,-1.417361136345022,-2.3330795014748222,25.426660851868025,25.620740613084735
2020-03-03 13:00:00,153.48914,153.48914,148.022,148.942,314465.0,41.071523535009405,147.52471727279624,-0.8287010947259716,-2.0322038201250523,17.122873250217392,22.009477076201918
2020-03-03 13:30:00,148.91132,150.694,145.0,146.8645,205615.0,37.726593276857145,147.51164366343394,-0.19232982457168646,-1.6642290210143793,12.954145877608534,18.501226659897984
2020-03-03 14:00:00,146.604,146.856,143.22212,145.51718,405515.0,35.69618902492553,147.47214933346496,0.4159219662850262,-1.2481988235544983,8.85445041369846,12.977156513841463
2020-03-03 14:30:00,145.38784,148.96,145.036,148.43598,210750.0,42.86952281678571,147.4912350892379,0.6548939167706749,-0.8675802754894637,15.30816621608151,12.3722541691295
2020-03-03 15:00:00,148.506,152.692,148.41602,150.93728,284945.0,48.202160778466585,147.55947360232227,0.6351255712335728,-0.5670391061448564,26.194280800295815,16.78563247669193
2020-03-03 15:30:00,150.99598,151.13388,147.55,149.114,376275.0,44.911352008199394,147.5902563032664,0.7578464905849955,-0.3020619867988861,33.32560400283736,24.94268367307156
2020-03-03 16:00:00,149.176,149.494,147.8,148.00002,2910.0,42.98063902826693,147.59837043587498,0.934223433204096,-0.054804902798289645,33.72044567991724,31.0801101610168
2020-03-03 16:31:00,148.19,149.102,146.2,146.61,5050.0,40.63331941339306,147.57879874407547,1.1726488619432587,0.19068585015002004,26.300653919380977,31.11556786737852
2020-03-03 17:00:00,146.65,146.702,144.3,145.11,7710.0,38.20831707253478,147.5299116402324,1.4657440113891198,0.44569748239784,19.91214678041672,26.64441545990498
2020-03-03 17:33:00,145.204,149.102,144.2,145.0,3410.0,38.02907837883883,147.47981438002978,1.6874482565516473,0.6940476372286015,15.363257269365898,20.525352656387863
2020-03-03 18:01:00,145.2,145.6,143.87,144.8,795.0,37.68294720381739,147.42674874874206,1.857872400122858,0.9268125898074528,12.881603776381196,16.052335942054604
2020-03-03 18:30:00,144.972,144.972,144.3,144.802,3105.0,37.68905485095571,147.3747735259947,1.970063710326798,1.1354628139113219,12.718191665300205,13.654350903682433
2020-03-03 19:01:00,145.05,147.0,145.0,145.85,9315.0,40.95469533063821,147.34457999082647,1.9519108768931233,1.2987524265076822,16.206577630908054,13.935457690863153
2020-03-03 19:31:00,145.9,147.014,145.9,146.4,4725.0,42.65332370451732,147.32587543655268,1.8715699290246448,1.4133159270110747,22.27482184296846,17.066530379725574
2020-03-03 20:00:00,146.4,146.4,146.2,146.2,6250.0,42.17814986632031,147.30358087345263,1.8032507256630481,1.4913028867414695,28.502177981095954,22.327859151657492
2020-03-04 04:01:00,151.0,154.2,151.0,152.6,1865.0,58.21861978197871,147.40846046011694,1.2186331079220167,1.436768930977579,49.27445110932144,33.35048364446195
2020-03-04 04:31:00,152.2,153.22,152.006,152.8,1835.0,58.605081817427276,147.51522361932254,0.7307573890887795,1.2955666225998193,67.77276099732383,48.5164633625804
2020-03-04 05:03:00,152.8,154.0,152.8,154.0,1805.0,60.93959702643978,147.64363503280128,0.2444643627768528,1.085346170635226,89.97878985147311,69.00866731937279
2020-03-04 05:33:00,153.812,154.24,153.714,153.8,6950.0,60.328924063968316,147.76554324997352,-0.12336594972143189,0.8436037465638946,93.42270798151527,83.72475294343741
2020-03-04 06:09:00,153.632,153.632,152.742,153.0,4935.0,57.83245925077093,147.86919585888492,-0.34632854840558025,0.6056172875699997,93.95443766194528,92.45197849831122
2020-03-04 06:41:00,153.302,153.302,153.302,153.302,910.0,58.53010419733061,147.976776138907,-0.541158749102209,0.37626208023555796,91.58469945355183,92.98728169900413
2020-03-04 07:00:00,153.8,158.202,153.666,156.702,17600.0,65.45878357264803,148.14955284902766,-0.9588615131910103,0.1092373615502443,89.51033905690396,91.6831587241337
2020-03-04 07:30:00,156.664,157.2,155.752,155.816,19000.0,62.52704711211124,148.30136368370037,-1.204516254135882,-0.15351336158698098,87.94684226641517,89.68062692562366
2020-03-04 08:00:00,155.742,157.784,153.06,154.8,5745.0,59.249947540338304,148.43004955134987,-1.3022056807550086,-0.3832518254205865,83.04958600800077,86.83558911043997
2020-03-04 08:30:00,154.62,154.956,153.622,154.4,10580.0,57.9619481462057,148.5482663919172,-1.33199419812604,-0.5730002999616772,77.42208831837353,82.8061721975965
2020-03-04 09:00:00,154.4,154.5,152.426,152.92,28465.0,53.34154680473169,148.6348353742555,-1.2220906809879466,-0.7028183761669311,69.63507856930299,76.70225096522576
2020-03-04 09:30:00,152.948,153.304,147.32,147.44718,359785.0,40.488579562456124,148.61131744605242,-0.6854787438456924,-0.6993504497026835,48.40632724432424,65.15449804400025
2020-03-04 10:00:00,147.5414,152.1245,147.22,150.96198,184740.0,48.98959330223096,148.6578652193979,-0.5376274683769964,-0.6670058534375461,37.41470619278723,51.818704002138155
2020-03-04 10:30:00,151.0406,151.298,148.246,148.95,131680.0,45.02472139669805,148.66365006653854,-0.25516293667504897,-0.5846372700850467,22.66875285214515,36.16326209641887
2020-03-04 11:00:00,148.914,149.53308,148.068,148.966,170240.0,45.062799285396856,148.66963719393382,-0.03222732993785371,-0.47415528205560814,23.77611591738499,27.95319165410579
2020-03-04 11:30:00,149.0,149.958,146.11,146.264,115055.0,40.02143455968968,148.62200081385595,0.35834874177857046,-0.30765447728877243,10.975121048830196,19.13999660612011
2020-03-04 12:00:00,146.3864,147.552,144.9469,146.49048,75255.0,40.62107577006053,148.5797924809083,0.6422051086016438,-0.1176825601106892,9.605830260901476,14.785689075705555
2020-03-04 12:30:00,146.56198,149.57598,145.812,149.4,277185.0,47.83615592112123,148.59603421395963,0.6251826597182912,0.03089048385510687,15.504706074270189,12.028552461333954
2020-03-04 13:00:00,149.4,150.578,148.228,149.039,153450.0,47.07189603546236,148.60480581368319,0.6335191153257256,0.15141621014923062,25.370813246725124,16.82711652729893
2020-03-04 13:30:00,149.04306,150.12,147.12254,147.84352,83820.0,44.534428624313136,148.5897308470756,0.7281968612822425,0.266772340375833,28.77337779420753,23.216299038400948
2020-03-04 14:00:00,147.897,148.4,146.662,147.6371,52625.0,44.09245414228429,148.57086686990579,0.8105425954501015,0.3755263913906867,24.56040303122754,26.234864690720062
2020-03-04 14:30:00,147.63052,150.0,146.0,146.997,151380.0,42.67800871674162,148.53970118931358,0.9168836396505355,0.4837978410426565,19.593145378603626,24.30897540134623
2020-03-04 15:00:00,146.98202,148.89,146.43602,148.266,88035.0,46.35228358464302,148.5342813637826,0.8885196869340746,0.5647422102209402,23.362462687147758,22.50533703232631
2020-03-04 15:30:00,148.2904,149.9,146.906,149.893,465720.0,50.71425036910734,148.56118668331166,0.7263824625900384,0.5970702606947598,33.63525268789473,25.530286917882037
2020-03-04 16:00:00,149.888,149.9,147.6,148.502,9425.0,47.1821495075463,148.5600146697807,0.7020369738579291,0.6180636033273936,42.49183882501438,33.16318473335229
2020-03-04 16:30:00,148.512,149.9,148.218,148.8,4580.0,48.017434376401425,148.5647668545375,0.6511903718728149,0.624688957036478,49.33232738973098,41.81980630088003
2020-03-04 17:02:00,148.9,148.9,148.602,148.63,1340.0,47.555403390860484,148.5660585999922,0.6174935712079161,0.6232498798707656,51.40456488132181,47.742910365355726
2020-03-04 17:30:00,148.998,149.39798,148.8,149.09,6030.0,48.985801129869735,148.57643367722005,0.5473608234367191,0.6080720685839563,61.74971371073008,54.162201993927624
2020-03-04 18:05:00,149.236,149.236,148.6,149.0,1075.0,48.705898495356806,148.5848211291563,0.4933552709272533,0.5851287090526157,67.84796926005828,60.33408261737006
2020-03-04 18:31:00,149.0,149.2,148.8,149.0,2645.0,48.705898495356806,148.59304249293538,0.44542094607308513,0.5571871564567097,72.5098115821065,67.36916485096495
2020-03-04 19:00:00,149.02,149.176,148.82,148.98,3950.0,48.634278201456816,148.60070501782775,0.4043849827705799,0.5266267217194838,70.14164902235136,70.16647662150537
2020-03-04 19:31:00,149.078,149.188,148.888,149.0,5100.0,48.715491177092744,148.60861184915788,0.3660304818039606,0.49450747373637916,67.9928968500651,70.21478581817432
2020-03-04 20:00:00,149.0,149.0,148.86,148.86,5235.0,48.14169698711022,148.61358983234285,0.34297746273549023,0.4642014715362014,67.13970342857948,68.42474976699864
2020-03-05 04:01:00,147.22,147.22,144.8,146.4,3435.0,39.3673137843615,148.56975637031627,0.5172467217247458,0.4748105215739103,55.239168657713286,63.45725631211929
2020-03-05 04:31:00,146.12,146.12,146.0,146.0,660.0,38.14973711001693,148.51887010555754,0.679796748320598,0.5158077669232479,41.08787652476974,54.4889162036875
2020-03-05 05:05:00,145.0,145.0,142.402,142.81,2015.0,30.14290069678019,148.4058231727742,1.0538767207438866,0.6234215576873757,19.76253496658937,38.69652671635746
2020-03-05 05:30:00,142.748,144.4,142.66,143.8,1185.0,34.72185594724861,148.31461875351133,1.255974970126914,0.7499322401752835,15.721115374356335,25.523842288571814
2020-03-05 06:00:00,143.5,145.406,143.4,145.2,5970.0,40.64671639798168,148.2529431346299,1.2883200376477646,0.8576097996697798,20.467680270294434,18.650443537080047
2020-03-05 06:32:00,145.2,145.2,144.242,144.624,1075.0,39.07529826495346,148.18108287453822,1.3449286228832307,0.95507356431247,28.532052991909037,21.573616212186604
2020-03-05 07:00:00,145.0,146.012,144.398,145.168,3750.0,41.380298608300734,148.1214178671216,1.3305572452428294,1.030170300498542,35.49605940891282,28.165264223705424
2020-03-05 07:30:00,145.0,145.0,143.4,144.406,2650.0,39.14617269751862,148.04784523608947,1.3649208981428558,1.097120420027405,32.605527439136644,32.21121327998616
2020-03-05 08:00:00,144.24,145.916,142.444,142.998,31770.0,35.348501192065726,147.94784830072135,1.4886084222310103,1.175418020468126,25.63437115980079,31.245319335950086
2020-03-05 08:30:00,142.998,144.104,142.71,144.104,18930.0,40.25181784087458,147.87173249278626,1.4803224833002844,1.2363989130345576,20.80096591935739,26.346954839431607
2020-03-05 09:00:00,144.2,144.8,143.614,144.8,16425.0,43.172656021497154,147.8109061067905,1.401439511393903,1.2694070327064266,23.03177845935146,23.15570517950321
2020-03-05 09:30:00,144.8,147.0,143.614,145.0,227615.0,44.01954150977037,147.75524459972536,1.3077113765795332,1.277067901481048,32.88631293318301,25.573019103963947
2020-03-05 10:00:00,144.984,148.286,144.812,146.742,84520.0,50.88520491076768,147.73518035022585,1.0804119960089906,1.2377367203866365,46.4665572043985,34.12821619897765
2020-03-05 10:30:00,146.704,148.77,146.1636,147.645,118325.0,54.0323898552008,147.73339460071642,0.817981860279815,1.1537857483652723,62.131918283790846,47.16159614045745
2020-03-05 11:00:00,147.61858,149.15,147.2007,148.4315,160860.0,56.63859690523523,147.74721847000916,0.5403117327394966,1.0310909452401171,79.15448392024966,62.58431980281299
2020-03-05 11:30:00,148.46,148.69774,146.736,147.085,116010.0,51.2783661849676,147.7341052329793,0.4240196187664651,0.9096766799453868,80.36142789128417,73.88261003177489
2020-03-05 12:00:00,147.09,147.4916,146.32762,146.92,123345.0,50.645842104703625,147.71798433727673,0.34123782441417916,0.7959889088391453,75.1656461318057,78.22718598111318
2020-03-05 12:30:00,146.808,147.446,145.048,145.643,80070.0,45.92436704274928,147.67689553851878,0.37436048895963836,0.711663224863244,61.28269558154605,72.2699232015453
2020-03-05 13:00:00,145.638,146.776,145.0508,146.22698,41205.0,48.29810160448792,147.64818433973625,0.3494597789715215,0.6392225356848995,56.95387215428965,64.46740462254714
2020-03-05 13:30:00,146.22294,147.17,145.6,146.232,78760.0,48.31910313811822,147.62014108548402,0.32556777224041866,0.5764915829960033,53.53404911024955,57.25687228202841
2020-03-05 14:00:00,146.224,146.72936,145.2,145.716,45770.0,46.23992220963566,147.58243532141503,0.3443011826677207,0.5300535029303468,53.89690824137594,54.794943168638376
2020-03-05 14:30:00,145.81526,146.2,145.216,145.742,59495.0,46.365158084180315,147.54599105762463,0.3529806218040221,0.4946389267050819,51.48623123570934,52.972396195778266
2020-03-05 15:00:00,145.7906,145.7906,143.94,144.368,152705.0,40.93776738054765,147.48306054163206,0.4653650185996412,0.4887841450839938,41.23910233967413,48.87408060558647
2020-03-05 15:30:00,144.332,145.698,143.942,145.016,261255.0,44.25213399433932,147.43420785763934,0.4964198591819695,0.490311287903589,33.416775024590216,42.04736953332456
2020-03-05 16:00:00,145.006,145.18,144.4,144.67,2630.0,42.86882857506661,147.37947106837913,0.5426945079666154,0.5007879319161943,23.381876877415706,32.67925141389335
2020-03-05 16:30:00,144.6,145.2,144.3,144.402,570.0,41.77942279819556,147.32051124524293,0.5941439392597943,0.5194591333849143,17.75595046579288,24.8515341225996
2020-03-05 17:01:00,144.56,144.908,144.22,144.5,4640.0,42.35629013124002,147.26465953741632,0.6198647878312897,0.5395402642741894,12.897089116453659,18.01163881988741
2020-03-05 17:31:00,144.5,144.696,144.4,144.6,965.0,42.977168919339995,147.21189400202195,0.6249752556541921,0.55662726255019,10.761356365962795,13.804798649403105
2020-03-05 18:00:00,144.54,144.708,144.302,144.302,4775.0,41.541232456552095,147.15427233861558,0.6456290380720588,0.5744276176545637,10.341720415700456,11.333388632705633
2020-03-05 18:30:00,144.302,144.4,144.0,144.0,1770.0,40.07973642828483,147.09181150022715,0.6785443486493534,0.5952509638535217,7.321993407023277,9.475023396228838
2020-03-05 19:06:00,144.346,145.3,144.33,144.8,5605.0,45.54514456638768,147.04642909428205,0.6327823344446983,0.6027572379717571,11.275804057552515,9.646505960092078
2020-03-05 19:38:00,144.624,144.624,144.006,144.01,3420.0,41.51791651681233,146.9863017854844,0.6527376528376863,0.612753320944943,9.461980101981629,9.35325918885247
2020-03-05 20:00:00,144.01,144.174,144.0,144.0,8200.0,41.46793215982451,146.9271670966629,0.6617312766174734,0.6225489120794491,9.518048670214258,10.08527760991613
2020-03-06 04:01:00,141.6,142.4,140.8,140.8,3465.0,29.30823250102658,146.80583705514485,0.9165071211558882,0.6813405538947369,1.3415892672858145,6.773872679827229
2020-03-06 04:32:00,141.136,141.2,138.4,138.4,2695.0,23.69604385884857,146.63938483623107,1.297126291422103,0.8044977014002102,0.6191950464396492,3.826277661313236
2020-03-06 05:00:00,138.65,138.664,136.6,136.6,3855.0,20.522029502497872,146.44058513650373,1.7241398716429899,0.9884261354487662,0.0,0.6535947712418165
2020-03-06 05:33:00,136.468,138.88,136.468,138.88,6205.0,32.80054392854076,146.29087057934524,1.8571660114554334,1.1621741106500996,8.710725893824486,3.109973646754707
2020-03-06 06:00:00,139.05,139.05,137.9,138.042,1490.0,30.910389087434012,146.12752660747702,2.0070734883858847,1.3311539861972568,14.651245217496017,7.787323703773496
2020-03-06 06:36:00,137.804,138.8,137.642,138.8,615.0,34.58253491076961,145.98242707069528,2.0411824975093396,1.4731596884596734,23.452573719911538,15.604848277077343
2020-03-06 07:01:00,139.0,139.976,137.2,137.402,13960.0,31.280349749265653,145.8125176237508,2.1561661086743413,1.609760972502607,18.266908212560455,18.790242383322663
2020-03-06 07:30:00,137.4,138.0,135.398,135.6,15315.0,27.619419588718813,145.61028955199336,2.3654305777218667,1.760894893546459,13.006386195830279,18.24195604276742
2020-03-06 08:00:00,135.61,140.0,135.4,137.5,18825.0,36.10998015547457,145.4496897588846,2.3508607961753683,1.878888074072241,11.281069273566919,14.18478789398588
2020-03-06 08:30:00,137.5,139.158,137.4,137.8,3945.0,37.359439911226964,145.29821075375816,2.2887236648078897,1.9608551922193709,15.841917457752672,13.376457642383286
2020-03-06 09:00:00,138.294,138.528,136.71,138.4,69175.0,39.89130873228955,145.16161252101045,2.166095158297111,2.001903185434919,25.2676227024844,17.463536477934657
2020-03-06 09:30:00,138.4,140.936,136.854,138.098,332810.0,39.03606099801267,145.02173900574294,2.0694250160644856,2.0154075515608323,27.946651226386063,23.01873046220771
2020-03-06 10:00:00,138.0724,140.76,137.2,140.424,290855.0,48.24038928054996,144.93069466899556,1.7845532520238976,1.9692366916534456,38.95068492251513,30.72165295046186
2020-03-06 10:30:00,140.516,141.2,139.612,140.244,133530.0,47.64094758345483,144.83788883396593,1.5553853086642278,1.886466415055602,51.914581532986176,39.60397256062912
2020-03-06 11:00:00,140.21068,140.73424,138.146,138.49864,55865.0,42.16917045220901,144.71235915408542,1.4973435831412303,1.8086418486727278,59.973168913707745,50.27947845640301
2020-03-06 11:30:00,138.455,139.288,137.888,138.306,47910.0,41.60123321017644,144.5855005569748,1.4501728456729097,1.7369480480727644,57.59010933105153,56.49261992591514
2020-03-06 12:00:00,138.29528,138.516,137.126,137.642,99030.0,39.62047588291432,144.44800549644066,1.4496581898709735,1.6794900764324063,47.41261633919351,54.99196486131759
2020-03-06 12:30:00,137.68796,138.598,137.5,138.08438,41145.0,41.61499621242396,144.32199311037252,1.3974450756116426,1.6230810762682537,45.03263242560059,50.01178603194853
2020-03-06 13:00:00,138.046,139.55,137.97988,138.74,55375.0,44.53899961075349,144.21145859333544,1.288311894062474,1.5561272398270978,47.52602550844558,46.65709142441322
2020-03-06 13:30:00,138.765,139.25142,137.728,137.798,92460.0,41.335784274947514,144.0844594132694,1.2632723712639518,1.4975562661144686,48.422268183385285,46.993642039143815
2020-03-06 14:00:00,137.81424,138.466,137.4,138.12102,60605.0,42.85352748322005,143.96637150409575,1.2034902679743595,1.438743066486447,48.63277030908893,48.193688000306594
2020-03-06 14:30:00,138.15,138.51036,137.456,138.446,114055.0,44.41171670581597,143.85705721688592,1.1170131184685772,1.374397076882873,46.93824166854872,47.99776005367431
2020-03-06 15:00:00,138.414,139.93,137.886,139.12,155970.0,47.60272141447679,143.76325410368025,0.9827644900128405,1.2960705595088666,51.041503810702295,48.870838596113316
2020-03-06 15:30:00,139.131,141.4,138.866,140.90912,530710.0,54.98902072059989,143.70673659667668,0.7236625219633197,1.1815889519997573,65.24184994039754,54.40719847321619
2020-03-06 16:00:00,140.828,140.932,140.0,140.11,1385.0,51.49714682262912,143.6355140898118,0.576163002585929,1.0605037621169917,71.61057121108648,62.63130832072877
2020-03-06 16:30:00,140.12,140.126,139.6,139.954,1615.0,50.8187191372808,143.56261282070662,0.46647918538042177,0.9416988467696777,75.77480174609049,70.87574096585816
2020-03-06 17:00:00,140.0,140.696,139.95,140.032,5250.0,51.16514078439793,143.4926996955441,0.3690063464259197,0.8271603467009262,68.59448087567826,71.99328461095173
2020-03-06 17:38:00,140.168,140.2,139.702,139.702,5675.0,49.57416128690005,143.4176363352363,0.3147583233541411,0.7246799420315693,64.81048198408985,69.72658820195285
2020-03-06 18:00:00,139.716,139.84,139.446,139.84,2945.0,50.27055343463448,143.34679205137022,0.2576607745274657,0.6312761085307486,63.921385119326125,65.77544932636474
2020-03-06 18:30:00,139.6,139.654,139.55002,139.6,500.0,49.00307406583177,143.2725981493629,0.22913522174843592,0.5508479311742861,60.55217594758992,63.09468101700196
2020-03-06 19:11:00,139.48,139.48,138.4,138.4,3935.0,43.145504302500456,143.17611105729628,0.2999014100640238,0.5006586269522337,48.79503977538595,57.75620028076733
2020-03-06 19:31:00,138.8,138.972,138.2,138.2,7540.0,42.23926288147793,143.07757420467655,0.3678817409657995,0.4741032497549469,34.29496178443278,47.88072583580288
2020-03-06 20:00:00,138.15,138.15,138.15,138.15,5510.0,42.00174278454729,142.97999847785127,0.42093890345620366,0.46347038049519823,21.249999999999858,34.78000051993953
2020-03-09 04:01:00,130.934,130.934,125.0,125.33,7590.0,16.453868799741073,142.63049355749777,1.4803889435446251,0.6668540931050837,13.587398373983595,23.044120052805408
2020-03-09 04:30:00,125.502,125.502,122.612,124.6,16365.0,15.862210867249743,142.27345408111165,2.351805482718845,1.003844371027836,10.447805726194364,15.0950680333926
2020-03-09 05:01:00,125.2,126.148,123.62,126.148,4260.0,22.247082022437226,141.9541381587134,2.8842508569126437,1.3799256682047978,10.471313639046537,11.502172579741492
