date,open,high,low,close,adj close,volume,TP,std,MA-TP,BOLU,BOLD
2020-03-25,148.910004,154.330002,144.440002,146.919998,144.266891,75638200,148.56333400000003,10.820126176460834,152.7573334,190.62777501761292,114.88689178238707
2020-03-26,148.399994,156.660004,148.369995,156.110001,153.290955,64568100,153.71333333333334,10.646597490535624,152.38983360000003,189.6529248168747,115.12674238312535
2020-03-27,151.75,154.889999,149.199997,149.699997,146.996689,57042300,151.263331,10.525191786481454,151.99100011666667,188.82917136935174,115.15282886398158
2020-03-30,152.440002,160.600006,150.009995,160.229996,157.336533,63420300,156.9466656666667,9.78910457646124,151.37133358333332,185.63319960094765,117.10946756571899
2020-03-31,159.399994,164.779999,156.559998,157.710007,154.862061,77927200,159.68333466666664,9.275271864812389,150.99266715000002,183.45611867684337,118.52921562315666
2020-04-01,153.0,157.75,150.820007,152.110001,149.363174,57969900,153.5600026666667,8.292722959278112,150.22283403333333,179.24736439080672,121.19830367585993
2020-04-02,151.860001,155.479996,150.360001,155.259995,152.456284,49630700,153.69999733333336,7.279092377652011,149.52733388333334,175.00415720511538,124.0505105615513
2020-04-03,155.100006,157.380005,152.190002,153.830002,151.052124,41243300,154.46666966666666,6.93951655416978,149.2393339,173.52764183959422,124.95102596040576
2020-04-06,160.320007,166.5,157.580002,165.270004,162.285507,67111700,163.11666866666667,7.572881348343399,149.75566741666665,176.26075213586856,123.25058269746475
2020-04-07,169.589996,170.0,163.259995,163.490005,160.537689,62769000,165.58333333333334,8.164367240181164,150.12600076666666,178.70128610730075,121.55071542603258
2020-04-08,165.669998,166.669998,163.5,165.130005,162.148056,48318200,165.100001,8.79127653025345,150.67300088333332,181.4424687392204,119.90353302744624
2020-04-09,166.360001,167.369995,163.330002,165.139999,162.157867,51385100,165.27999866666667,9.205132484541977,151.75183413333335,183.96979782923026,119.53387043743643
2020-04-13,164.350006,165.570007,162.300003,165.509995,162.521179,41905300,164.46000166666667,9.628642284205299,152.28366751666667,185.98391551138522,118.58341952194812
2020-04-14,169.0,173.75,168.0,173.699997,170.563309,52874300,171.81666566666664,10.103165874219473,153.8783340666667,189.23941462643484,118.51725350689854
2020-04-15,171.199997,173.570007,169.240005,171.880005,168.776169,40940800,171.563339,10.49713512965009,155.30533423333333,192.04530718710865,118.565361279558
2020-04-16,174.300003,177.279999,172.899994,177.039993,173.842972,50479600,175.73999533333333,10.83125910377378,157.0686673666667,194.97807422987492,119.15926050345846
2020-04-17,179.5,180.0,175.869995,178.600006,175.374832,52765600,178.156667,11.339742992553393,158.77883403333334,198.46793450727023,119.08973355939646
2020-04-20,176.630005,178.75,174.990005,175.059998,171.898727,36669600,176.26666766666668,11.085472927303083,160.5870005333333,199.3861557788941,121.78784528777251
2020-04-21,173.5,173.669998,166.110001,167.820007,164.789474,56203700,169.200002,9.646398543496682,162.22916718333335,195.99156208557173,128.46677228109496
2020-04-22,171.389999,174.0,170.820007,173.520004,170.386551,34620200,172.78000366666666,9.159647940472802,163.5480006,195.60676839165478,131.4892328083452
2020-04-23,174.110001,175.059998,170.910004,171.419998,168.324478,32790800,172.46333333333334,8.64646652411736,164.74300056666667,195.00563340107743,134.4803677322559
2020-04-24,172.059998,174.559998,170.710007,174.550003,171.397949,34277600,173.27333599999997,8.436916566376818,165.7210007,195.25020868231886,136.19179271768112
2020-04-27,176.589996,176.899994,173.300003,174.050003,170.906967,33194400,174.75,7.938470938482134,166.89533415,194.67998243468747,139.11068586531252
2020-04-28,175.589996,175.669998,169.389999,169.809998,166.743561,34392700,171.62333166666667,7.643279902405966,167.62916745,194.3806471084209,140.87768779157912
2020-04-29,173.220001,177.679993,171.880005,177.429993,174.225937,51286600,175.66333033333333,7.604078985732215,168.42816723333334,195.0424436833961,141.81389078327058
2020-04-30,180.0,180.399994,176.229996,179.210007,175.973801,53875900,178.61333233333335,7.070733347536255,169.68083371666665,194.42840043304355,144.93326700028976
2020-05-01,175.800003,178.639999,174.009995,174.570007,171.417618,39370500,175.74000033333334,6.09982058982459,170.78283386666666,192.13220593105274,149.4334618022806
2020-05-04,174.490005,179.0,173.800003,178.839996,175.610489,30372900,177.213333,4.900118062999479,171.92016703333334,189.0705802538315,154.76975381283518
2020-05-05,180.619995,183.649994,179.899994,180.759995,177.495804,36839200,181.436661,4.880104353750323,172.83616665000002,189.91653188812614,155.7558014118739
2020-05-06,182.080002,184.199997,181.630005,182.539993,179.243652,32139300,182.78999833333333,5.048004606335094,173.6964999,191.36451602217284,156.02848377782715
2020-05-07,184.169998,184.550003,182.580002,183.600006,180.284531,28316000,183.57667033333337,5.082546339537445,174.62033336666667,192.40924555504773,156.8314211782856
2020-05-08,184.979996,185.0,183.360001,184.679993,181.345016,30877800,184.34666466666667,5.026226214404188,175.57366666666667,193.1654584170813,157.98187491625202
2020-05-11,183.149994,187.509995,182.850006,186.740005,183.367813,30892700,185.700002,4.7929130031075635,176.63566668333334,193.4108621942098,159.86047117245687
2020-05-12,186.800003,187.039993,182.300003,182.509995,179.214203,32038200,183.94999700000002,4.917123981675726,177.24233325,194.45226718586503,160.03239931413498
2020-05-13,182.550003,184.050003,176.539993,179.75,176.504059,44711500,180.11333199999999,4.766774236912724,177.66983290000002,194.35354272919454,160.9861230708055
2020-05-14,177.539993,180.690002,175.679993,180.529999,177.269958,41873900,178.96666466666667,4.752603307308673,177.83116636666665,194.465277942247,161.1970547910863
2020-05-15,179.059998,187.059998,177.0,183.160004,179.852478,46610400,182.40666733333333,4.861685104376358,178.04366638333335,195.0595642486506,161.0277685180161
2020-05-18,185.75,186.199997,183.960007,184.910004,181.570877,35264500,185.02333599999997,5.082517820570745,178.4814998,196.2703121719976,160.6926874280024
2020-05-19,185.029999,186.600006,183.490005,183.630005,180.31398,26799100,184.57333866666667,4.75701745283329,179.25016663333332,195.89972771824984,162.6006055484168
2020-05-20,184.809998,185.850006,183.940002,185.660004,182.815079,31261300,185.150004,4.674957430767081,179.86866665,196.2310176576848,163.5063156423152
2020-05-21,185.399994,186.669998,183.289993,183.429993,180.619232,29119500,184.46332800000002,4.438594315181366,180.46866638333333,196.00374648646812,164.93358628019854
2020-05-22,183.190002,184.460007,182.539993,183.509995,180.698029,20826900,183.50333166666667,4.145543224450675,180.98016616666666,195.48956745224402,166.4707648810893
2020-05-26,186.339996,186.5,181.100006,181.570007,178.787735,36073600,183.05667100000002,3.8971778358019407,181.39549971666668,195.03562214197348,167.75537729135988
2020-05-27,180.199997,181.990005,176.600006,181.809998,179.024048,39517100,180.13333633333332,3.1709925860168306,181.82099995000002,192.91947400105892,170.72252589894111
2020-05-28,180.740005,184.149994,180.380005,181.399994,178.620331,33810200,181.97666433333333,2.82062994656138,182.13666665,192.00887146296483,172.26446183703516
2020-05-29,182.729996,184.270004,180.410004,183.25,180.442001,42130400,182.64333599999998,2.6969172972790663,182.33816683333333,191.77737737381005,172.8989562928566
2020-06-01,182.539993,183.0,181.460007,182.830002,180.028412,22622400,182.43000300000003,2.2055995866344555,182.67266696666667,190.39226551988727,174.95306841344606
2020-06-02,184.25,185.0,181.350006,184.910004,182.076569,30794600,183.75333666666666,1.8013687549891682,182.99966715,189.30445779246207,176.6948765075379
2020-06-03,184.820007,185.940002,183.580002,185.360001,182.519653,27311000,184.96000166666667,1.8127165592179897,183.17583418333334,189.5203421405963,176.83132622607036
2020-06-04,184.300003,185.839996,182.300003,182.919998,180.117035,28761800,183.6866656666667,1.8137597479600878,183.22066755,189.56882666786032,176.87250843213968
2020-06-05,182.619995,187.729996,182.009995,187.199997,184.331467,39893600,185.64666266666666,1.8924953584651414,183.32416716666665,189.94790092129466,176.70043341203865
2020-06-08,185.940002,188.550003,184.440002,188.360001,185.473679,33211600,187.11666866666667,2.064781820211263,183.46266736666666,190.68940373740608,176.23593099592725
2020-06-09,188.0,190.699997,187.259995,189.800003,186.891632,29783900,189.25333166666667,2.3940493610991203,183.64033385,192.01950661384691,175.26116108615307
2020-06-10,191.130005,198.520004,191.009995,196.839996,193.82373,43872300,195.45666500000002,3.567452243482801,184.21566725,196.7017501021898,171.72958439781019
2020-06-11,193.130005,195.759995,186.070007,186.270004,183.41571,52854700,189.36666866666667,3.6072299023434184,184.67833408333334,197.3036387415353,172.05302942513137
2020-06-12,190.539993,191.720001,185.179993,187.740005,184.863205,43373600,188.213333,3.424586412608717,185.1406675,197.1267199441305,173.1546150558695
2020-06-15,184.580002,190.820007,184.009995,188.940002,186.0448,32770200,187.92333466666665,3.4149427719396583,185.41650086666667,197.36880056845547,173.46420116487786
2020-06-16,192.889999,195.580002,191.460007,193.570007,190.603867,42556700,193.53667199999998,3.8643689803301804,185.84216766666668,199.36745909782232,172.31687623551105
2020-06-17,195.029999,196.320007,193.690002,194.240005,191.263596,25687800,194.75000466666665,4.330400559752365,186.35100096666667,201.50740292579997,171.19459900753338
2020-06-18,194.0,196.490005,194.0,196.320007,193.311707,23061600,195.60333733333334,4.784815548275021,186.87366763333335,203.62052205229594,170.12681321437077
2020-06-19,198.589996,199.289993,194.369995,195.149994,192.159653,44441100,196.269994,5.183506640390045,187.46400093333332,205.60627417469848,169.32172769196816
2020-06-22,195.789993,200.759995,195.229996,200.570007,197.496582,32818900,198.85333266666666,5.67893119338755,188.23150098333332,208.10776016018974,168.3552418064769
2020-06-23,202.089996,203.949997,201.429993,201.910004,198.816055,30917400,202.42999799999998,6.361095125463857,189.20016733333333,211.46400027245681,166.93633439420984
2020-06-24,201.600006,203.25,196.559998,197.839996,194.808426,36740600,199.21666466666667,6.360739845005666,190.15433375,212.41692320751983,167.89174429248018
2020-06-25,197.800003,200.610001,195.470001,200.339996,197.270096,27803900,198.80666600000004,6.335145678597944,190.99583383333334,213.16884370842615,168.82282395824052
2020-06-26,199.729996,199.889999,194.880005,196.330002,193.321564,54675800,197.03333533333333,6.151084392536831,191.7153338,213.2441291738789,170.1865384261211
2020-06-29,195.779999,198.529999,193.550003,198.440002,195.399216,26701600,196.84000133333333,5.8424192517065885,192.43583371666665,212.8843010976397,171.9873663356936
2020-06-30,197.880005,204.399994,197.740005,203.509995,200.391541,34310300,201.88333133333333,5.830852661329385,193.34233345,213.75031776465286,172.93434913534716
2020-07-01,203.139999,206.350006,201.770004,204.699997,201.563293,32061200,204.27333566666667,5.967239916629044,194.30800015,215.19333985820165,173.42266044179834
2020-07-02,205.679993,208.020004,205.0,206.259995,203.099411,29315800,206.42666633333332,6.003266806146449,195.44500018333332,216.4564340048459,174.43356636182074
2020-07-06,208.830002,211.130005,208.089996,210.699997,207.471359,31897600,209.97333266666666,6.366940592091043,196.66133368333334,218.945625755652,174.37704161101468
2020-07-07,210.449997,214.669998,207.990005,208.25,205.058914,33600700,210.3033343333333,6.642539130001543,197.82066696666666,221.06955392167205,174.57178001166128
2020-07-08,210.070007,213.259995,208.690002,212.830002,209.568726,33600000,211.593333,6.995022697840821,198.93766703333333,223.4202464757762,174.45508759089046
2020-07-09,216.330002,216.380005,211.470001,214.320007,211.035904,33121700,214.05667100000002,7.70797742243592,199.86766733333332,226.84558831185905,172.88974635480758
2020-07-10,213.619995,214.080002,211.080002,213.669998,210.395859,26177600,212.94333400000002,7.819525262609866,201.0465006,228.41483901913455,173.67816218086546
2020-07-13,214.479996,215.800003,206.5,207.070007,203.897003,38135600,209.79000333333337,7.434753192320654,202.12533411666666,228.14697028978895,176.10369794354438
2020-07-14,206.130005,208.850006,202.029999,208.350006,205.157379,37591800,206.41000366666665,6.68781021443935,203.04966756666667,226.4570033172044,179.64233181612894
2020-07-15,209.559998,211.330002,205.029999,208.039993,204.852112,32179400,208.13333133333333,6.384614455982389,203.7795005333333,226.12565112927166,181.43334993739495
2020-07-16,205.399994,205.699997,202.309998,203.919998,200.795258,29940700,203.97666433333333,6.0208114893124325,204.24083351666667,225.3136737292602,183.16799330407315
2020-07-17,204.470001,205.039993,201.389999,202.880005,199.771194,31635300,203.10333233333333,5.678344463985756,204.61583326666667,224.4900388906168,184.74162764271654
2020-07-20,205.0,212.300003,203.009995,211.600006,208.357574,36884800,208.97000133333336,5.39916932381014,205.25083363333334,224.14792626666883,186.35374099999785
2020-07-21,213.660004,213.940002,208.029999,208.75,205.551254,37990400,210.2400003333333,5.288271601386566,205.82016701666666,224.32911762151963,187.3112164118137
2020-07-22,209.199997,212.300003,208.389999,211.75,208.50528,49605700,210.81333400000003,5.337429740733359,206.23933381666666,224.9203379092334,187.5583297240999
2020-07-23,207.190002,210.919998,202.149994,202.539993,199.436371,67457000,205.2033283333333,5.084746988407566,206.53866699999998,224.33528145942645,188.7420525405735
2020-07-24,200.419998,202.860001,197.509995,201.300003,198.215408,39827000,200.5566663333333,4.958171109337659,206.62616701666667,223.97976589934848,189.27256813398486
2020-07-27,201.470001,203.970001,200.860001,203.850006,200.726318,30160900,202.893336,4.514773302832986,206.91916705000003,222.7208736099155,191.11746049008457
2020-07-28,203.610001,204.699997,201.740005,202.020004,198.924377,23251400,202.82000200000002,3.9782694843224826,207.21816708333336,221.14211027846204,193.29422388820467
2020-07-29,202.5,204.649994,202.009995,204.059998,200.93309,19632600,203.57332899999997,3.875615409715828,207.30266696666666,220.86732090067207,193.73801303266126
2020-07-30,201.0,204.460007,199.570007,203.899994,200.775558,25079600,202.643336,3.9589151442138037,207.22116698333335,221.07736998808167,193.36496397858502
2020-07-31,204.399994,205.100006,199.009995,205.009995,201.868561,51044000,203.03999866666666,4.065675541574918,207.0518336,221.28169799551222,192.8219692044878
2020-08-03,211.520004,217.639999,210.440002,216.539993,213.221848,78983000,214.87333133333334,4.386011287258278,207.29683353333334,222.64787303873732,191.94579402792937
2020-08-04,214.169998,214.770004,210.309998,213.289993,210.021667,49280100,212.78999833333333,4.509238719704103,207.4211667333333,223.20350225229768,191.63883121436893
2020-08-05,214.899994,215.0,211.570007,212.940002,209.677063,28806400,213.17000299999998,4.598908883431965,207.5000002333333,223.59618132534519,191.40381914132143
2020-08-06,212.339996,216.369995,211.550003,216.350006,213.034805,32656800,214.756668,4.653770916869999,207.53500008333336,223.82319829237835,191.24680187428837
2020-08-07,214.850006,215.699997,210.929993,212.479996,209.224075,27820400,213.03666199999998,4.659522585510402,207.53966648333335,223.84799553261976,191.23133743404694
2020-08-10,211.669998,211.880005,206.350006,208.25,205.058914,36716500,208.82667033333334,4.6399740597094326,207.4914998333333,223.73140904231633,191.25159062435029
2020-08-11,207.160004,207.649994,203.139999,203.380005,200.263519,36446500,204.72333266666666,4.675854544875015,207.4071662833333,223.77265719039588,191.04167537627075
2020-08-12,205.289993,210.279999,204.75,209.190002,205.984512,28013100,208.07333366666668,4.675383362207422,207.40416639999998,223.76800816772595,191.040324632274
2020-08-13,209.440002,211.350006,208.149994,208.699997,205.502029,22588900,209.39999899999998,4.623110888690215,207.67533313333334,223.8562212437491,191.49444502291757
2020-08-14,208.759995,209.589996,207.509995,208.899994,205.698929,17958900,208.66666166666667,4.499251053322415,207.9534996,223.70087828662844,192.20612091337154
2020-08-17,209.600006,211.190002,208.919998,210.279999,207.0578,20184800,210.12999966666666,4.5204712011918735,208.01149951666667,223.83314872083824,192.1898503124951
2020-08-18,210.529999,212.360001,209.210007,211.490005,208.249252,21336200,211.02000433333333,4.544012849577124,208.05049971666668,223.95454469018662,192.14645474314673
2020-08-19,211.490005,212.100006,209.25,209.699997,206.985825,27627600,210.35000100000002,4.530346343021073,208.02733306666664,223.8835452672404,192.17112086609288
2020-08-20,209.539993,215.0,208.910004,214.580002,211.802658,26981500,212.830002,4.600566557531019,208.40866675,224.51064970135857,192.30668379864144
2020-08-21,213.860001,216.25,212.850006,213.020004,210.262863,36249300,214.04000333333332,4.371601312622007,209.08283360000001,224.38343819417705,193.78222900582298
2020-08-24,214.789993,215.520004,212.429993,213.690002,210.924194,25460100,213.87999966666666,4.241242652426001,209.63216678333333,224.47651606682433,194.78781749984233
2020-08-25,213.100006,216.610001,213.100006,216.470001,213.668198,23043700,215.393336,4.108115785358926,210.26083348333333,224.63923873208958,195.88242823457708
2020-08-26,217.880005,222.089996,217.360001,221.149994,218.287643,39600800,220.19999700000002,4.358280935666587,211.09216688333336,226.3461501581664,195.83818360850032
2020-08-27,222.889999,231.149994,219.399994,226.580002,223.647339,57602200,225.70999666666668,5.008373536459612,212.2454999166667,229.77480729427532,194.71619253905806
2020-08-28,228.179993,230.639999,226.580002,228.910004,225.947205,26292900,228.71000166666667,5.7582134292744485,213.5290000666667,233.68274706912726,193.37525306420613
2020-08-31,227.0,228.699997,224.309998,225.529999,222.610931,28774200,226.17999799999998,6.414752334077735,214.0943334,236.54596656927208,191.64270023072794
2020-09-01,225.509995,227.449997,224.429993,227.270004,224.328445,25725500,226.38333133333333,6.965747580616551,214.77400004999998,239.1541165821579,190.39388351784206
2020-09-02,227.970001,232.860001,227.350006,231.649994,228.651718,34080800,230.62000033333334,7.797465667485732,215.64649991666664,242.9376297528667,188.35537008046657
2020-09-03,229.270004,229.309998,214.960007,217.300003,214.487473,58400300,220.52333599999997,7.869120034498019,215.93483331666667,243.47675343740974,188.3929131959236
2020-09-04,215.100006,218.360001,205.190002,214.25,211.476944,59664100,212.60000100000002,7.878184830301675,215.91300026666667,243.48664717272254,188.3393533606108
2020-09-08,206.5,210.029999,202.199997,202.660004,200.036957,52924300,204.96333333333334,8.105173765388228,215.71983341666663,244.08794159552542,187.35172523780784
2020-09-09,207.600006,214.839996,206.699997,211.289993,208.555252,45679000,210.9433286666667,7.773573807071018,216.03083321666668,243.23834154141525,188.8233248919181
2020-09-10,213.399994,214.740005,204.110001,205.369995,202.711884,35461500,208.07333366666668,7.773573807071018,216.03083321666668,243.23834154141525,188.8233248919181
2020-09-11,207.199997,208.630005,201.240005,204.029999,201.389206,33620100,204.63333633333332,8.05552920308523,215.79250008333332,243.98685229413164,187.598147872535
2020-09-14,204.240005,209.199997,204.029999,205.410004,202.751373,30375800,206.21333333333334,8.18735027370281,215.66983366666665,244.3255596246265,187.0141077087068
2020-09-15,208.419998,209.779999,206.929993,208.779999,206.077728,21823900,208.49666366666668,8.253396759607934,215.58816686666665,244.4750555252944,186.7012782080389
2020-09-16,210.619995,210.649994,204.639999,205.050003,202.396027,26328100,206.77999866666664,8.429489086922935,215.37616658333332,244.87937838756358,185.87295477910305
2020-09-17,200.050003,204.330002,199.960007,202.910004,200.283722,34011300,202.40000433333333,8.85564869680052,214.97866675,245.97343718880182,183.98389631119818
2020-09-18,202.800003,203.649994,196.25,200.389999,197.796341,55225300,200.09666433333334,9.455653013428615,214.34199986666667,247.43678541366683,181.2472143196665
2020-09-21,197.190002,202.710007,196.380005,202.539993,199.918503,39839700,200.54333499999998,9.94718170001279,213.66716645000002,248.48230240004477,178.85203049995528
2020-09-22,205.059998,208.100006,202.080002,207.419998,204.735352,33517100,205.86666866666667,10.0983944677313,213.2664999,248.61088053705956,177.92211926294047
2020-09-23,207.899994,208.100006,200.029999,200.589996,197.993744,30803800,202.906667,10.343013676863968,212.64216645000002,248.8427143190239,176.44161858097613
2020-09-24,199.850006,205.570007,199.199997,203.190002,200.560089,31202500,202.65333533333333,10.412144690718451,211.7648333666667,248.20733978418127,175.3223269491521
2020-09-25,203.550003,209.039993,202.539993,207.820007,205.130173,29437300,206.46666433333334,9.93380752737109,210.80266675,245.5709930957988,176.03434040420117
2020-09-28,210.880005,212.570007,208.059998,209.440002,206.729202,32004900,210.02333566666667,8.995335769855084,209.86833345,241.3520086444928,178.3846582555072
2020-09-29,209.350006,210.070007,206.809998,207.259995,204.577393,24221900,208.04666666666665,8.137672080327258,208.96166688333332,237.44351916447872,180.47981460218793
2020-09-30,207.729996,211.979996,206.539993,210.330002,207.607697,33829100,209.61666366666668,7.037759071411231,208.1233335,232.7554902499393,183.4911767500607
2020-10-01,213.490005,213.990005,211.320007,212.460007,209.710129,27158400,212.59000633333335,4.804976124621328,207.2218338,224.03925023617467,190.40441736382536
2020-10-02,208.0,210.990005,205.539993,206.190002,203.521255,33154800,207.57333333333335,3.652515919468482,206.57433366666663,219.35813938480632,193.79052794852694
2020-10-05,207.220001,210.410004,206.979996,210.380005,207.657028,21331600,209.25666833333332,3.4320772985670462,206.40716703333334,218.419437578318,194.39489648834868
2020-10-06,208.820007,210.179993,204.820007,205.910004,203.244888,28554300,206.97000133333333,3.4169448338686745,206.50750043333332,218.46680735187368,194.54819351479296
